onset	duration	parametric_modulation	regressor	description
43.021	0.92825	1	1	HV Go
90.012	0.92825	1	1	HV Go
93.013	0.92825	1	1	HV Go
122.02	0.92825	1	1	HV Go
125.02	0.92825	1	1	HV Go
129.02	0.92825	1	1	HV Go
147.02	0.92825	1	1	HV Go
151.01	0.92825	1	1	HV Go
179.01	0.92825	1	1	HV Go
182.02	0.92825	1	1	HV Go
185.01	0.92825	1	1	HV Go
43.021	0.92825	-0.13361	2	HV Go - by choice
90.012	0.92825	0.19972	2	HV Go - by choice
93.013	0.92825	-0.050275	2	HV Go - by choice
122.02	0.92825	-0.050275	2	HV Go - by choice
125.02	0.92825	0.19972	2	HV Go - by choice
129.02	0.92825	-0.17149	2	HV Go - by choice
147.02	0.92825	0.19972	2	HV Go - by choice
151.01	0.92825	-0.050275	2	HV Go - by choice
179.01	0.92825	-0.17149	2	HV Go - by choice
182.02	0.92825	-0.17149	2	HV Go - by choice
185.01	0.92825	0.19972	2	HV Go - by choice
43.021	0.92825	-0.01	3	HV Go - by value diff
90.012	0.92825	0.04	3	HV Go - by value diff
93.013	0.92825	0.05	3	HV Go - by value diff
122.02	0.92825	0	3	HV Go - by value diff
125.02	0.92825	0.03	3	HV Go - by value diff
129.02	0.92825	0	3	HV Go - by value diff
147.02	0.92825	0.01	3	HV Go - by value diff
151.01	0.92825	0.04	3	HV Go - by value diff
179.01	0.92825	-0.03	3	HV Go - by value diff
182.02	0.92825	0.04	3	HV Go - by value diff
185.01	0.92825	0.05	3	HV Go - by value diff
9.0147	0.92825	1	4	HV NoGo
34.019	0.92825	1	4	HV NoGo
57.012	0.92825	1	4	HV NoGo
114.02	0.92825	1	4	HV NoGo
135.02	0.92825	1	4	HV NoGo
172.01	0.92825	1	4	HV NoGo
9.0147	0.92825	0.33081	5	HV NoGo - by choice
34.019	0.92825	-0.063131	5	HV NoGo - by choice
57.012	0.92825	-0.2298	5	HV NoGo - by choice
114.02	0.92825	-0.063131	5	HV NoGo - by choice
135.02	0.92825	0.33081	5	HV NoGo - by choice
172.01	0.92825	-0.30556	5	HV NoGo - by choice
9.0147	0.92825	0	6	HV NoGo - by value diff
34.019	0.92825	-0.05	6	HV NoGo - by value diff
57.012	0.92825	0.02	6	HV NoGo - by value diff
114.02	0.92825	0	6	HV NoGo - by value diff
135.02	0.92825	0.09	6	HV NoGo - by value diff
172.01	0.92825	-0.01	6	HV NoGo - by value diff
9.0147	0.92825	-0.17401	7	HV - by RT
34.019	0.92825	0.19463	7	HV - by RT
43.021	0.92825	0.26002	7	HV - by RT
57.012	0.92825	0.26488	7	HV - by RT
90.012	0.92825	0.075482	7	HV - by RT
93.013	0.92825	0.035932	7	HV - by RT
114.02	0.92825	-0.012708	7	HV - by RT
122.02	0.92825	-0.24517	7	HV - by RT
125.02	0.92825	-0.036678	7	HV - by RT
129.02	0.92825	-0.20838	7	HV - by RT
135.02	0.92825	-0.24842	7	HV - by RT
147.02	0.92825	-0.012488	7	HV - by RT
151.01	0.92825	-0.12032	7	HV - by RT
172.01	0.92825	0.15918	7	HV - by RT
179.01	0.92825	0.068252	7	HV - by RT
182.02	0.92825	0.18155	7	HV - by RT
185.01	0.92825	-0.18177	7	HV - by RT
26.018	0.92825	1	8	LV Go
31.018	0.92825	1	8	LV Go
61.012	0.92825	1	8	LV Go
72.012	0.92825	1	8	LV Go
78.012	0.92825	1	8	LV Go
87.012	0.92825	1	8	LV Go
110.02	0.92825	1	8	LV Go
117.02	0.92825	1	8	LV Go
138.02	0.92825	1	8	LV Go
163.01	0.92825	1	8	LV Go
169.01	0.92825	1	8	LV Go
176.01	0.92825	1	8	LV Go
188.01	0.92825	1	8	LV Go
26.018	0.92825	-0.089744	9	LV Go - by choice
31.018	0.92825	0.16026	9	LV Go - by choice
61.012	0.92825	0.16026	9	LV Go - by choice
72.012	0.92825	0.16026	9	LV Go - by choice
78.012	0.92825	0.076923	9	LV Go - by choice
87.012	0.92825	-0.089744	9	LV Go - by choice
110.02	0.92825	0.076923	9	LV Go - by choice
117.02	0.92825	-0.17308	9	LV Go - by choice
138.02	0.92825	-0.17308	9	LV Go - by choice
163.01	0.92825	-0.25641	9	LV Go - by choice
169.01	0.92825	0.16026	9	LV Go - by choice
176.01	0.92825	-0.17308	9	LV Go - by choice
188.01	0.92825	0.16026	9	LV Go - by choice
26.018	0.92825	0.07	10	LV Go - by value diff
31.018	0.92825	-0.06	10	LV Go - by value diff
61.012	0.92825	-0.01	10	LV Go - by value diff
72.012	0.92825	-0.09	10	LV Go - by value diff
78.012	0.92825	-0.01	10	LV Go - by value diff
87.012	0.92825	0	10	LV Go - by value diff
110.02	0.92825	0.01	10	LV Go - by value diff
117.02	0.92825	0.05	10	LV Go - by value diff
138.02	0.92825	0	10	LV Go - by value diff
163.01	0.92825	0.07	10	LV Go - by value diff
169.01	0.92825	0	10	LV Go - by value diff
176.01	0.92825	0.03	10	LV Go - by value diff
188.01	0.92825	-0.02	10	LV Go - by value diff
2.0134	0.92825	1	11	LV NoGo
22.017	0.92825	1	11	LV NoGo
39.02	0.92825	1	11	LV NoGo
68.012	0.92825	1	11	LV NoGo
142.02	0.92825	1	11	LV NoGo
2.0134	0.92825	-0.15	12	LV NoGo - by choice
22.017	0.92825	-0.23333	12	LV NoGo - by choice
39.02	0.92825	0.26667	12	LV NoGo - by choice
68.012	0.92825	-0.066667	12	LV NoGo - by choice
142.02	0.92825	0.18333	12	LV NoGo - by choice
2.0134	0.92825	0.04	13	LV NoGo - by value diff
22.017	0.92825	-0.04	13	LV NoGo - by value diff
39.02	0.92825	0.01	13	LV NoGo - by value diff
68.012	0.92825	0	13	LV NoGo - by value diff
142.02	0.92825	0.02	13	LV NoGo - by value diff
2.0134	0.92825	0.049967	14	LV - by RT
22.017	0.92825	0.21343	14	LV - by RT
26.018	0.92825	0.094727	14	LV - by RT
31.018	0.92825	-0.13115	14	LV - by RT
39.02	0.92825	0.19749	14	LV - by RT
61.012	0.92825	-0.054403	14	LV - by RT
68.012	0.92825	0.074497	14	LV - by RT
72.012	0.92825	-0.029543	14	LV - by RT
78.012	0.92825	0.071347	14	LV - by RT
87.012	0.92825	-0.056743	14	LV - by RT
110.02	0.92825	-0.16336	14	LV - by RT
117.02	0.92825	0.31546	14	LV - by RT
138.02	0.92825	-0.043233	14	LV - by RT
142.02	0.92825	0.011057	14	LV - by RT
163.01	0.92825	-0.38177	14	LV - by RT
169.01	0.92825	-0.25791	14	LV - by RT
176.01	0.92825	0.15673	14	LV - by RT
188.01	0.92825	-0.066573	14	LV - by RT
52.022	0.92825	1	15	Sanity
83.012	0.92825	1	15	Sanity
97.013	0.92825	1	16	Missed trials
