onset	duration	parametric_modulation	regressor	description
34.402	1	1	1	HV Go
49.405	1	1	1	HV Go
51.405	1	1	1	HV Go
70.393	1	1	1	HV Go
104.4	1	1	1	HV Go
122.4	1	1	1	HV Go
135.2	1	1	1	HV Go
162.19	1	1	1	HV Go
169.19	1	1	1	HV Go
171.19	1	1	1	HV Go
176.19	1	1	1	HV Go
203.2	1	1	1	HV Go
34.402	1	-0.041667	2	HV Go - by choice
49.405	1	-0.041667	2	HV Go - by choice
51.405	1	-0.29167	2	HV Go - by choice
70.393	1	0.45833	2	HV Go - by choice
104.4	1	0.20833	2	HV Go - by choice
122.4	1	-0.29167	2	HV Go - by choice
135.2	1	0.20833	2	HV Go - by choice
162.19	1	-0.041667	2	HV Go - by choice
169.19	1	-0.041667	2	HV Go - by choice
171.19	1	0.45833	2	HV Go - by choice
176.19	1	-0.29167	2	HV Go - by choice
203.2	1	-0.29167	2	HV Go - by choice
34.402	1	-0.045	3	HV Go - by value
49.405	1	0.005	3	HV Go - by value
51.405	1	0.025	3	HV Go - by value
70.393	1	0.045	3	HV Go - by value
104.4	1	0.015	3	HV Go - by value
122.4	1	-0.045	3	HV Go - by value
135.2	1	0.015	3	HV Go - by value
162.19	1	0.005	3	HV Go - by value
169.19	1	-0.045	3	HV Go - by value
171.19	1	0.045	3	HV Go - by value
176.19	1	0.025	3	HV Go - by value
203.2	1	-0.045	3	HV Go - by value
34.402	1	-0.086386	4	HV Go - by GSD
49.405	1	-0.071436	4	HV Go - by GSD
51.405	1	-0.069419	4	HV Go - by GSD
70.393	1	-0.050402	4	HV Go - by GSD
104.4	1	-0.016447	4	HV Go - by GSD
122.4	1	0.0015653	4	HV Go - by GSD
135.2	1	0.014382	4	HV Go - by GSD
162.19	1	0.041396	4	HV Go - by GSD
169.19	1	0.048416	4	HV Go - by GSD
171.19	1	0.050431	4	HV Go - by GSD
176.19	1	0.055449	4	HV Go - by GSD
203.2	1	0.08245	4	HV Go - by GSD
30.401	1	1	5	LV Go
40.403	1	1	5	LV Go
43.404	1	1	5	LV Go
58.393	1	1	5	LV Go
74.393	1	1	5	LV Go
99.397	1	1	5	LV Go
128.2	1	1	5	LV Go
150.19	1	1	5	LV Go
196.2	1	1	5	LV Go
199.2	1	1	5	LV Go
232.2	1	1	5	LV Go
236.2	1	1	5	LV Go
30.401	1	-0.20833	6	LV Go - by choice
40.403	1	-0.20833	6	LV Go - by choice
43.404	1	-0.041667	6	LV Go - by choice
58.393	1	0.70833	6	LV Go - by choice
74.393	1	-0.125	6	LV Go - by choice
99.397	1	-0.125	6	LV Go - by choice
128.2	1	-0.125	6	LV Go - by choice
150.19	1	-0.20833	6	LV Go - by choice
196.2	1	-0.125	6	LV Go - by choice
199.2	1	-0.041667	6	LV Go - by choice
232.2	1	0.70833	6	LV Go - by choice
236.2	1	-0.20833	6	LV Go - by choice
30.401	1	-0.12167	7	LV Go - by value
40.403	1	-0.10167	7	LV Go - by value
43.404	1	0.058333	7	LV Go - by value
58.393	1	0.098333	7	LV Go - by value
74.393	1	-0.051667	7	LV Go - by value
99.397	1	0.11833	7	LV Go - by value
128.2	1	0.11833	7	LV Go - by value
150.19	1	-0.12167	7	LV Go - by value
196.2	1	-0.051667	7	LV Go - by value
199.2	1	0.058333	7	LV Go - by value
232.2	1	0.098333	7	LV Go - by value
236.2	1	-0.10167	7	LV Go - by value
30.401	1	0.013887	8	LV Go - by GSD
40.403	1	-0.036113	8	LV Go - by GSD
43.404	1	-0.036113	8	LV Go - by GSD
58.393	1	-0.0027833	8	LV Go - by GSD
74.393	1	-0.052783	8	LV Go - by GSD
99.397	1	-0.052783	8	LV Go - by GSD
128.2	1	-0.019443	8	LV Go - by GSD
150.19	1	-0.0027733	8	LV Go - by GSD
196.2	1	0.047227	8	LV Go - by GSD
199.2	1	0.047227	8	LV Go - by GSD
232.2	1	0.047227	8	LV Go - by GSD
236.2	1	0.047227	8	LV Go - by GSD
8.3975	1	1	9	HV NoGo
77.393	1	1	9	HV NoGo
93.396	1	1	9	HV NoGo
102.4	1	1	9	HV NoGo
114.4	1	1	9	HV NoGo
117.4	1	1	9	HV NoGo
167.19	1	1	9	HV NoGo
180.19	1	1	9	HV NoGo
215.2	1	1	9	HV NoGo
230.2	1	1	9	HV NoGo
241.21	1	1	9	HV NoGo
244.2	1	1	9	HV NoGo
8.3975	1	-0.041667	10	HV NoGo - by choice
77.393	1	0.041667	10	HV NoGo - by choice
93.396	1	-0.125	10	HV NoGo - by choice
102.4	1	0.125	10	HV NoGo - by choice
114.4	1	-0.041667	10	HV NoGo - by choice
117.4	1	0.041667	10	HV NoGo - by choice
167.19	1	-0.041667	10	HV NoGo - by choice
180.19	1	-0.041667	10	HV NoGo - by choice
215.2	1	0.041667	10	HV NoGo - by choice
230.2	1	-0.125	10	HV NoGo - by choice
241.21	1	0.041667	10	HV NoGo - by choice
244.2	1	0.125	10	HV NoGo - by choice
8.3975	1	0.02	11	HV NoGo - by value
77.393	1	0.11	11	HV NoGo - by value
93.396	1	-0.11	11	HV NoGo - by value
102.4	1	0.01	11	HV NoGo - by value
114.4	1	1.1102e-16	11	HV NoGo - by value
117.4	1	-0.03	11	HV NoGo - by value
167.19	1	1.1102e-16	11	HV NoGo - by value
180.19	1	0.02	11	HV NoGo - by value
215.2	1	-0.03	11	HV NoGo - by value
230.2	1	-0.11	11	HV NoGo - by value
241.21	1	0.11	11	HV NoGo - by value
244.2	1	0.01	11	HV NoGo - by value
2.4089	1	1	12	LV NoGo
13.398	1	1	12	LV NoGo
23.4	1	1	12	LV NoGo
25.401	1	1	12	LV NoGo
54.406	1	1	12	LV NoGo
97.396	1	1	12	LV NoGo
130.2	1	1	12	LV NoGo
143.2	1	1	12	LV NoGo
165.19	1	1	12	LV NoGo
213.2	1	1	12	LV NoGo
224.2	1	1	12	LV NoGo
239.2	1	1	12	LV NoGo
2.4089	1	-0.20833	13	LV NoGo - by choice
13.398	1	0.041667	13	LV NoGo - by choice
23.4	1	0.041667	13	LV NoGo - by choice
25.401	1	0.041667	13	LV NoGo - by choice
54.406	1	0.041667	13	LV NoGo - by choice
97.396	1	0.041667	13	LV NoGo - by choice
130.2	1	0.041667	13	LV NoGo - by choice
143.2	1	-0.20833	13	LV NoGo - by choice
165.19	1	0.041667	13	LV NoGo - by choice
213.2	1	0.041667	13	LV NoGo - by choice
224.2	1	0.041667	13	LV NoGo - by choice
239.2	1	0.041667	13	LV NoGo - by choice
2.4089	1	-0.058333	14	LV NoGo - by value
13.398	1	-0.10833	14	LV NoGo - by value
23.4	1	0.081667	14	LV NoGo - by value
25.401	1	-0.11833	14	LV NoGo - by value
54.406	1	0.10167	14	LV NoGo - by value
97.396	1	0.10167	14	LV NoGo - by value
130.2	1	0.10167	14	LV NoGo - by value
143.2	1	-0.058333	14	LV NoGo - by value
165.19	1	-0.11833	14	LV NoGo - by value
213.2	1	0.10167	14	LV NoGo - by value
224.2	1	-0.10833	14	LV NoGo - by value
239.2	1	0.081667	14	LV NoGo - by value
0	0	0	15	Go - missed
0	0	0	16	NoGo - erroneous response
6.3972	1	1	17	NoGo - Sanity and fillers
15.399	1	1	17	NoGo - Sanity and fillers
17.399	1	1	17	NoGo - Sanity and fillers
21.4	1	1	17	NoGo - Sanity and fillers
28.401	1	1	17	NoGo - Sanity and fillers
45.404	1	1	17	NoGo - Sanity and fillers
47.404	1	1	17	NoGo - Sanity and fillers
61.393	1	1	17	NoGo - Sanity and fillers
65.393	1	1	17	NoGo - Sanity and fillers
79.393	1	1	17	NoGo - Sanity and fillers
81.394	1	1	17	NoGo - Sanity and fillers
88.395	1	1	17	NoGo - Sanity and fillers
91.395	1	1	17	NoGo - Sanity and fillers
108.4	1	1	17	NoGo - Sanity and fillers
110.4	1	1	17	NoGo - Sanity and fillers
119.4	1	1	17	NoGo - Sanity and fillers
124.2	1	1	17	NoGo - Sanity and fillers
137.2	1	1	17	NoGo - Sanity and fillers
139.2	1	1	17	NoGo - Sanity and fillers
145.2	1	1	17	NoGo - Sanity and fillers
147.21	1	1	17	NoGo - Sanity and fillers
152.19	1	1	17	NoGo - Sanity and fillers
156.19	1	1	17	NoGo - Sanity and fillers
173.19	1	1	17	NoGo - Sanity and fillers
183.19	1	1	17	NoGo - Sanity and fillers
187.2	1	1	17	NoGo - Sanity and fillers
192.2	1	1	17	NoGo - Sanity and fillers
201.2	1	1	17	NoGo - Sanity and fillers
210.2	1	1	17	NoGo - Sanity and fillers
219.2	1	1	17	NoGo - Sanity and fillers
221.2	1	1	17	NoGo - Sanity and fillers
226.2	1	1	17	NoGo - Sanity and fillers
30.401	1	-0.00549	18	All Go - by RT
34.402	1	0.093884	18	All Go - by RT
40.403	1	0.0327	18	All Go - by RT
43.404	1	0.062121	18	All Go - by RT
49.405	1	-0.087916	18	All Go - by RT
51.405	1	0.058761	18	All Go - by RT
58.393	1	0.067883	18	All Go - by RT
70.393	1	0.10689	18	All Go - by RT
74.393	1	-0.10927	18	All Go - by RT
99.397	1	0.012939	18	All Go - by RT
104.4	1	-0.016928	18	All Go - by RT
122.4	1	-0.052123	18	All Go - by RT
128.2	1	-0.060124	18	All Go - by RT
135.2	1	-0.079313	18	All Go - by RT
150.19	1	0.1017	18	All Go - by RT
162.19	1	0.037448	18	All Go - by RT
169.19	1	0.022377	18	All Go - by RT
171.19	1	-0.01568	18	All Go - by RT
176.19	1	-0.11676	18	All Go - by RT
196.2	1	-0.10034	18	All Go - by RT
199.2	1	0.089066	18	All Go - by RT
203.2	1	-0.044603	18	All Go - by RT
232.2	1	0.02723	18	All Go - by RT
236.2	1	-0.024444	18	All Go - by RT
