onset	duration	parametric_modulation	regressor	description
37.022	0.95604	1	1	HV Go
49.024	0.95604	1	1	HV Go
59.026	0.95604	1	1	HV Go
64.026	0.95604	1	1	HV Go
77.014	0.95604	1	1	HV Go
96.015	0.95604	1	1	HV Go
99.016	0.95604	1	1	HV Go
113.02	0.95604	1	1	HV Go
123.02	0.95604	1	1	HV Go
147.02	0.95604	1	1	HV Go
154.03	0.95604	1	1	HV Go
163.03	0.95604	1	1	HV Go
169.02	0.95604	1	1	HV Go
188.02	0.95604	1	1	HV Go
37.022	0.95604	-0.12987	2	HV Go - by choice
49.024	0.95604	0.036797	2	HV Go - by choice
59.026	0.95604	0.12013	2	HV Go - by choice
64.026	0.95604	-0.12987	2	HV Go - by choice
77.014	0.95604	0.11255	2	HV Go - by choice
96.015	0.95604	0.11255	2	HV Go - by choice
99.016	0.95604	0.12013	2	HV Go - by choice
113.02	0.95604	0.036797	2	HV Go - by choice
123.02	0.95604	-0.12987	2	HV Go - by choice
147.02	0.95604	-0.12987	2	HV Go - by choice
154.03	0.95604	-0.12987	2	HV Go - by choice
163.03	0.95604	0.12013	2	HV Go - by choice
169.02	0.95604	-0.12987	2	HV Go - by choice
188.02	0.95604	0.12013	2	HV Go - by choice
37.022	0.95604	0.15	3	HV Go - by value diff
49.024	0.95604	0.05	3	HV Go - by value diff
59.026	0.95604	0.09	3	HV Go - by value diff
64.026	0.95604	-0.1	3	HV Go - by value diff
77.014	0.95604	0	3	HV Go - by value diff
96.015	0.95604	-0.02	3	HV Go - by value diff
99.016	0.95604	0.03	3	HV Go - by value diff
113.02	0.95604	0.07	3	HV Go - by value diff
123.02	0.95604	-0.02	3	HV Go - by value diff
147.02	0.95604	0.09	3	HV Go - by value diff
154.03	0.95604	0	3	HV Go - by value diff
163.03	0.95604	-0.07	3	HV Go - by value diff
169.02	0.95604	0.06	3	HV Go - by value diff
188.02	0.95604	0.01	3	HV Go - by value diff
21.019	0.95604	1	4	HV NoGo
84.014	0.95604	1	4	HV NoGo
172.03	0.95604	1	4	HV NoGo
21.019	0.95604	-0.36869	5	HV NoGo - by choice
84.014	0.95604	0.18434	5	HV NoGo - by choice
172.03	0.95604	0.18434	5	HV NoGo - by choice
21.019	0.95604	0.01	6	HV NoGo - by value diff
84.014	0.95604	0	6	HV NoGo - by value diff
172.03	0.95604	0.07	6	HV NoGo - by value diff
21.019	0.95604	0.12419	7	HV - by RT
37.022	0.95604	0.30235	7	HV - by RT
49.024	0.95604	-0.16469	7	HV - by RT
59.026	0.95604	-0.067506	7	HV - by RT
64.026	0.95604	0.00064412	7	HV - by RT
77.014	0.95604	-0.138	7	HV - by RT
84.014	0.95604	0.027904	7	HV - by RT
96.015	0.95604	-0.082226	7	HV - by RT
99.016	0.95604	0.035224	7	HV - by RT
113.02	0.95604	-0.18627	7	HV - by RT
123.02	0.95604	-0.057976	7	HV - by RT
147.02	0.95604	-0.088206	7	HV - by RT
