onset	duration	parametric_modulation	regressor	description
5.4085	1	1	1	HV Go
36.409	1	1	1	HV Go
40.409	1	1	1	HV Go
57.409	1	1	1	HV Go
92.41	1	1	1	HV Go
98.41	1	1	1	HV Go
150.18	1	1	1	HV Go
169.18	1	1	1	HV Go
199.18	1	1	1	HV Go
204.18	1	1	1	HV Go
220.18	1	1	1	HV Go
244.18	1	1	1	HV Go
5.4085	1	-0.31944	2	HV Go - by choice
36.409	1	0.51389	2	HV Go - by choice
40.409	1	0.51389	2	HV Go - by choice
57.409	1	-0.23611	2	HV Go - by choice
92.41	1	-0.069444	2	HV Go - by choice
98.41	1	-0.40278	2	HV Go - by choice
150.18	1	-0.31944	2	HV Go - by choice
169.18	1	-0.069444	2	HV Go - by choice
199.18	1	0.51389	2	HV Go - by choice
204.18	1	-0.40278	2	HV Go - by choice
220.18	1	0.51389	2	HV Go - by choice
244.18	1	-0.23611	2	HV Go - by choice
5.4085	1	-0.01	3	HV Go - by value
36.409	1	0.06	3	HV Go - by value
40.409	1	-0.01	3	HV Go - by value
57.409	1	0.03	3	HV Go - by value
92.41	1	-0.05	3	HV Go - by value
98.41	1	-0.02	3	HV Go - by value
150.18	1	-0.01	3	HV Go - by value
169.18	1	-0.05	3	HV Go - by value
199.18	1	-0.01	3	HV Go - by value
204.18	1	-0.02	3	HV Go - by value
220.18	1	0.06	3	HV Go - by value
244.18	1	0.03	3	HV Go - by value
5.4085	1	-0.12105	4	HV Go - by GSD
36.409	1	-0.090054	4	HV Go - by GSD
40.409	1	-0.086054	4	HV Go - by GSD
57.409	1	-0.069054	4	HV Go - by GSD
92.41	1	-0.034051	4	HV Go - by GSD
98.41	1	-0.02805	4	HV Go - by GSD
150.18	1	0.023714	4	HV Go - by GSD
169.18	1	0.042715	4	HV Go - by GSD
199.18	1	0.072718	4	HV Go - by GSD
204.18	1	0.077732	4	HV Go - by GSD
220.18	1	0.093722	4	HV Go - by GSD
244.18	1	0.11772	4	HV Go - by GSD
34.409	1	1	5	LV Go
53.409	1	1	5	LV Go
78.41	1	1	5	LV Go
82.411	1	1	5	LV Go
90.41	1	1	5	LV Go
112.41	1	1	5	LV Go
124.18	1	1	5	LV Go
131.18	1	1	5	LV Go
163.18	1	1	5	LV Go
177.18	1	1	5	LV Go
181.18	1	1	5	LV Go
184.18	1	1	5	LV Go
34.409	1	-0.12121	6	LV Go - by choice
53.409	1	0.18939	6	LV Go - by choice
78.41	1	-0.45455	6	LV Go - by choice
82.411	1	0.045455	6	LV Go - by choice
90.41	1	0.045455	6	LV Go - by choice
112.41	1	0.29545	6	LV Go - by choice
124.18	1	-0.12121	6	LV Go - by choice
131.18	1	0.29545	6	LV Go - by choice
163.18	1	-0.45455	6	LV Go - by choice
177.18	1	0.045455	6	LV Go - by choice
181.18	1	0.18939	6	LV Go - by choice
184.18	1	0.045455	6	LV Go - by choice
34.409	1	-0.021667	7	LV Go - by value
53.409	1	0.068333	7	LV Go - by value
78.41	1	-0.061667	7	LV Go - by value
82.411	1	-0.011667	7	LV Go - by value
90.41	1	-0.061667	7	LV Go - by value
112.41	1	0.088333	7	LV Go - by value
124.18	1	-0.021667	7	LV Go - by value
131.18	1	0.088333	7	LV Go - by value
163.18	1	-0.061667	7	LV Go - by value
177.18	1	-0.061667	7	LV Go - by value
181.18	1	0.068333	7	LV Go - by value
184.18	1	-0.011667	7	LV Go - by value
34.409	1	-0.073608	8	LV Go - by GSD
53.409	1	-0.040278	8	LV Go - by GSD
78.41	1	-0.023608	8	LV Go - by GSD
82.411	1	-0.023608	8	LV Go - by GSD
90.41	1	-0.023608	8	LV Go - by GSD
112.41	1	0.0097217	8	LV Go - by GSD
124.18	1	0.0097217	8	LV Go - by GSD
131.18	1	0.0097217	8	LV Go - by GSD
163.18	1	0.026392	8	LV Go - by GSD
177.18	1	0.043052	8	LV Go - by GSD
181.18	1	0.043052	8	LV Go - by GSD
184.18	1	0.043052	8	LV Go - by GSD
9.4086	1	1	9	HV NoGo
32.409	1	1	9	HV NoGo
84.411	1	1	9	HV NoGo
102.41	1	1	9	HV NoGo
105.41	1	1	9	HV NoGo
119.41	1	1	9	HV NoGo
152.18	1	1	9	HV NoGo
157.18	1	1	9	HV NoGo
187.18	1	1	9	HV NoGo
201.18	1	1	9	HV NoGo
228.19	1	1	9	HV NoGo
232.18	1	1	9	HV NoGo
9.4086	1	0.069444	10	HV NoGo - by choice
32.409	1	-0.18056	10	HV NoGo - by choice
84.411	1	-0.18056	10	HV NoGo - by choice
102.41	1	0.069444	10	HV NoGo - by choice
105.41	1	0.15278	10	HV NoGo - by choice
119.41	1	0.069444	10	HV NoGo - by choice
152.18	1	-0.18056	10	HV NoGo - by choice
157.18	1	0.15278	10	HV NoGo - by choice
187.18	1	0.069444	10	HV NoGo - by choice
201.18	1	-0.18056	10	HV NoGo - by choice
228.19	1	0.069444	10	HV NoGo - by choice
232.18	1	0.069444	10	HV NoGo - by choice
9.4086	1	-0.038333	11	HV NoGo - by value
32.409	1	0.031667	11	HV NoGo - by value
84.411	1	0.011667	11	HV NoGo - by value
102.41	1	-0.018333	11	HV NoGo - by value
105.41	1	0.041667	11	HV NoGo - by value
119.41	1	-0.028333	11	HV NoGo - by value
152.18	1	0.031667	11	HV NoGo - by value
157.18	1	0.041667	11	HV NoGo - by value
187.18	1	-0.018333	11	HV NoGo - by value
201.18	1	0.011667	11	HV NoGo - by value
228.19	1	-0.038333	11	HV NoGo - by value
232.18	1	-0.028333	11	HV NoGo - by value
12.409	1	1	12	LV NoGo
21.409	1	1	12	LV NoGo
24.409	1	1	12	LV NoGo
62.409	1	1	12	LV NoGo
115.41	1	1	12	LV NoGo
122.41	1	1	12	LV NoGo
190.18	1	1	12	LV NoGo
195.18	1	1	12	LV NoGo
208.18	1	1	12	LV NoGo
216.18	1	1	12	LV NoGo
218.18	1	1	12	LV NoGo
236.18	1	1	12	LV NoGo
12.409	1	0.44949	13	LV NoGo - by choice
21.409	1	-0.21717	13	LV NoGo - by choice
24.409	1	-0.050505	13	LV NoGo - by choice
62.409	1	-0.21717	13	LV NoGo - by choice
115.41	1	-0.13384	13	LV NoGo - by choice
122.41	1	0.16919	13	LV NoGo - by choice
190.18	1	-0.050505	13	LV NoGo - by choice
