onset	duration	parametric_modulation	regressor	description
2.0326	0.95604	1	1	HV Go
6.0333	0.95604	1	1	HV Go
31.032	0.95604	1	1	HV Go
49.032	0.95604	1	1	HV Go
118.03	0.95604	1	1	HV Go
147.03	0.95604	1	1	HV Go
157.03	0.95604	1	1	HV Go
169.03	0.95604	1	1	HV Go
185.03	0.95604	1	1	HV Go
2.0326	0.95604	-0.24242	2	HV Go - by choice
6.0333	0.95604	0.090909	2	HV Go - by choice
31.032	0.95604	0.090909	2	HV Go - by choice
49.032	0.95604	-0.19697	2	HV Go - by choice
118.03	0.95604	0.090909	2	HV Go - by choice
147.03	0.95604	0.090909	2	HV Go - by choice
157.03	0.95604	0.090909	2	HV Go - by choice
169.03	0.95604	0.090909	2	HV Go - by choice
185.03	0.95604	-0.10606	2	HV Go - by choice
2.0326	0.95604	0	3	HV Go - by value diff
6.0333	0.95604	0.08	3	HV Go - by value diff
31.032	0.95604	0.01	3	HV Go - by value diff
49.032	0.95604	-0.05	3	HV Go - by value diff
118.03	0.95604	0	3	HV Go - by value diff
147.03	0.95604	0.1	3	HV Go - by value diff
157.03	0.95604	0.11	3	HV Go - by value diff
169.03	0.95604	0.09	3	HV Go - by value diff
185.03	0.95604	-0.03	3	HV Go - by value diff
16.035	0.95604	1	4	HV NoGo
21.032	0.95604	1	4	HV NoGo
46.032	0.95604	1	4	HV NoGo
69.032	0.95604	1	4	HV NoGo
77.033	0.95604	1	4	HV NoGo
140.03	0.95604	1	4	HV NoGo
151.03	0.95604	1	4	HV NoGo
175.03	0.95604	1	4	HV NoGo
16.035	0.95604	-0.20739	5	HV NoGo - by choice
21.032	0.95604	0.042614	5	HV NoGo - by choice
46.032	0.95604	-0.20739	5	HV NoGo - by choice
69.032	0.95604	0.095644	5	HV NoGo - by choice
77.033	0.95604	0.042614	5	HV NoGo - by choice
140.03	0.95604	0.095644	5	HV NoGo - by choice
151.03	0.95604	0.095644	5	HV NoGo - by choice
175.03	0.95604	0.042614	5	HV NoGo - by choice
16.035	0.95604	0.07	6	HV NoGo - by value diff
21.032	0.95604	-0.03	6	HV NoGo - by value diff
46.032	0.95604	0.02	6	HV NoGo - by value diff
69.032	0.95604	-0.04	6	HV NoGo - by value diff
77.033	0.95604	-0.04	6	HV NoGo - by value diff
140.03	0.95604	0	6	HV NoGo - by value diff
151.03	0.95604	0.07	6	HV NoGo - by value diff
175.03	0.95604	-0.03	6	HV NoGo - by value diff
2.0326	0.95604	0.32015	7	HV - by RT
