onset	duration	parametric_modulation	regressor	description
13.03	0.95604	1	1	HV Go
49.03	0.95604	1	1	HV Go
59.03	0.95604	1	1	HV Go
84.031	0.95604	1	1	HV Go
88.031	0.95604	1	1	HV Go
107.03	0.95604	1	1	HV Go
113.03	0.95604	1	1	HV Go
118.03	0.95604	1	1	HV Go
123.03	0.95604	1	1	HV Go
151.03	0.95604	1	1	HV Go
154.03	0.95604	1	1	HV Go
13.03	0.95604	-0.15358	2	HV Go - by choice
49.03	0.95604	0.096419	2	HV Go - by choice
59.03	0.95604	0.17975	2	HV Go - by choice
84.031	0.95604	0.096419	2	HV Go - by choice
88.031	0.95604	0.17975	2	HV Go - by choice
107.03	0.95604	-0.46419	2	HV Go - by choice
113.03	0.95604	0.17975	2	HV Go - by choice
118.03	0.95604	-0.070248	2	HV Go - by choice
123.03	0.95604	0.17975	2	HV Go - by choice
151.03	0.95604	-0.070248	2	HV Go - by choice
154.03	0.95604	-0.15358	2	HV Go - by choice
13.03	0.95604	0.05	3	HV Go - by value diff
49.03	0.95604	0.01	3	HV Go - by value diff
59.03	0.95604	0.09	3	HV Go - by value diff
84.031	0.95604	0.01	3	HV Go - by value diff
88.031	0.95604	0.07	3	HV Go - by value diff
107.03	0.95604	-0.01	3	HV Go - by value diff
113.03	0.95604	-0.05	3	HV Go - by value diff
118.03	0.95604	0.05	3	HV Go - by value diff
123.03	0.95604	0	3	HV Go - by value diff
151.03	0.95604	0.03	3	HV Go - by value diff
154.03	0.95604	0.07	3	HV Go - by value diff
21.03	0.95604	1	4	HV NoGo
34.03	0.95604	1	4	HV NoGo
37.03	0.95604	1	4	HV NoGo
77.03	0.95604	1	4	HV NoGo
169.03	0.95604	1	4	HV NoGo
172.03	0.95604	1	4	HV NoGo
188.03	0.95604	1	4	HV NoGo
21.03	0.95604	-0.047619	5	HV NoGo - by choice
34.03	0.95604	-0.047619	5	HV NoGo - by choice
37.03	0.95604	0.11905	5	HV NoGo - by choice
77.03	0.95604	-0.047619	5	HV NoGo - by choice
169.03	0.95604	0.11905	5	HV NoGo - by choice
172.03	0.95604	0.11905	5	HV NoGo - by choice
188.03	0.95604	-0.21429	5	HV NoGo - by choice
21.03	0.95604	0.02	6	HV NoGo - by value diff
34.03	0.95604	-0.06	6	HV NoGo - by value diff
37.03	0.95604	0.11	6	HV NoGo - by value diff
77.03	0.95604	0.04	6	HV NoGo - by value diff
169.03	0.95604	0.05	6	HV NoGo - by value diff
172.03	0.95604	0.01	6	HV NoGo - by value diff
188.03	0.95604	-0.05	6	HV NoGo - by value diff
13.03	0.95604	0.20444	7	HV - by RT
21.03	0.95604	0.0013339	7	HV - by RT
34.03	0.95604	0.16212	7	HV - by RT
37.03	0.95604	0.14204	7	HV - by RT
49.03	0.95604	-0.16306	7	HV - by RT
59.03	0.95604	-0.28526	7	HV - by RT
77.03	0.95604	0.024494	7	HV - by RT
84.031	0.95604	-0.049616	7	HV - by RT
88.031	0.95604	0.072154	7	HV - by RT
107.03	0.95604	0.054054	7	HV - by RT
113.03	0.95604	-0.19305	7	HV - by RT
118.03	0.95604	0.0029239	7	HV - by RT
123.03	0.95604	-0.018116	7	HV - by RT
151.03	0.95604	-0.023596	7	HV - by RT
154.03	0.95604	0.26436	7	HV - by RT
169.03	0.95604	0.011194	7	HV - by RT
172.03	0.95604	-0.12393	7	HV - by RT
188.03	0.95604	-0.082516	7	HV - by RT
31.03	0.95604	1	8	LV Go
64.03	0.95604	1	8	LV Go
126.03	0.95604	1	8	LV Go
147.02	0.95604	1	8	LV Go
163.03	0.95604	1	8	LV Go
182.03	0.95604	1	8	LV Go
185.03	0.95604	1	8	LV Go
31.03	0.95604	-0.019048	9	LV Go - by choice
64.03	0.95604	0.14762	9	LV Go - by choice
126.03	0.95604	-0.019048	9	LV Go - by choice
147.02	0.95604	-0.019048	9	LV Go - by choice
163.03	0.95604	-0.35238	9	LV Go - by choice
182.03	0.95604	0.14762	9	LV Go - by choice
185.03	0.95604	0.11429	9	LV Go - by choice
31.03	0.95604	-0.07	10	LV Go - by value diff
64.03	0.95604	-0.09	10	LV Go - by value diff
126.03	0.95604	0	10	LV Go - by value diff
147.02	0.95604	-0.01	10	LV Go - by value diff
163.03	0.95604	0.04	10	LV Go - by value diff
182.03	0.95604	0.01	10	LV Go - by value diff
185.03	0.95604	0.01	10	LV Go - by value diff
2.0291	0.95604	1	11	LV NoGo
6.0294	0.95604	1	11	LV NoGo
16.03	0.95604	1	11	LV NoGo
69.03	0.95604	1	11	LV NoGo
91.031	0.95604	1	11	LV NoGo
96.031	0.95604	1	11	LV NoGo
140.03	0.95604	1	11	LV NoGo
143.03	0.95604	1	11	LV NoGo
157.03	0.95604	1	11	LV NoGo
175.03	0.95604	1	11	LV NoGo
2.0291	0.95604	-0.10682	12	LV NoGo - by choice
6.0294	0.95604	0.39318	12	LV NoGo - by choice
16.03	0.95604	-0.10682	12	LV NoGo - by choice
69.03	0.95604	-0.43258	12	LV NoGo - by choice
91.031	0.95604	-0.25076	12	LV NoGo - by choice
96.031	0.95604	-0.10682	12	LV NoGo - by choice
140.03	0.95604	0.39318	12	LV NoGo - by choice
143.03	0.95604	-0.10682	12	LV NoGo - by choice
157.03	0.95604	0.39318	12	LV NoGo - by choice
175.03	0.95604	-0.068939	12	LV NoGo - by choice
2.0291	0.95604	0.14	13	LV NoGo - by value diff
6.0294	0.95604	0.12	13	LV NoGo - by value diff
16.03	0.95604	0.02	13	LV NoGo - by value diff
69.03	0.95604	0.08	13	LV NoGo - by value diff
91.031	0.95604	0.04	13	LV NoGo - by value diff
96.031	0.95604	-0.04	13	LV NoGo - by value diff
140.03	0.95604	0.11	13	LV NoGo - by value diff
143.03	0.95604	0.08	13	LV NoGo - by value diff
157.03	0.95604	0.02	13	LV NoGo - by value diff
175.03	0.95604	-0.14	13	LV NoGo - by value diff
2.0291	0.95604	0.17146	14	LV - by RT
6.0294	0.95604	-0.042896	14	LV - by RT
16.03	0.95604	0.047934	14	LV - by RT
31.03	0.95604	0.16567	14	LV - by RT
64.03	0.95604	0.1832	14	LV - by RT
69.03	0.95604	0.031174	14	LV - by RT
91.031	0.95604	-0.079846	14	LV - by RT
96.031	0.95604	0.13279	14	LV - by RT
126.03	0.95604	-0.27474	14	LV - by RT
140.03	0.95604	-0.090866	14	LV - by RT
143.03	0.95604	0.042154	14	LV - by RT
147.02	0.95604	-0.045946	14	LV - by RT
157.03	0.95604	0.030884	14	LV - by RT
