onset	duration	parametric_modulation	regressor	description
29.021	0.92825	1	1	HV Go
39.023	0.92825	1	1	HV Go
43.023	0.92825	1	1	HV Go
54.025	0.92825	1	1	HV Go
67.028	0.92825	1	1	HV Go
84.016	0.92825	1	1	HV Go
87.015	0.92825	1	1	HV Go
188.02	0.92825	1	1	HV Go
29.021	0.92825	-0.027462	2	HV Go - by choice
39.023	0.92825	-0.027462	2	HV Go - by choice
43.023	0.92825	-0.027462	2	HV Go - by choice
54.025	0.92825	0.18466	2	HV Go - by choice
67.028	0.92825	-0.23201	2	HV Go - by choice
84.016	0.92825	-0.027462	2	HV Go - by choice
87.015	0.92825	-0.027462	2	HV Go - by choice
188.02	0.92825	0.18466	2	HV Go - by choice
29.021	0.92825	0.06	3	HV Go - by value diff
39.023	0.92825	0.1	3	HV Go - by value diff
43.023	0.92825	0.05	3	HV Go - by value diff
54.025	0.92825	0.18	3	HV Go - by value diff
67.028	0.92825	-0.05	3	HV Go - by value diff
84.016	0.92825	-0.02	3	HV Go - by value diff
87.015	0.92825	-0.06	3	HV Go - by value diff
188.02	0.92825	0.08	3	HV Go - by value diff
13.018	0.92825	1	4	HV NoGo
32.021	0.92825	1	4	HV NoGo
59.026	0.92825	1	4	HV NoGo
94.016	0.92825	1	4	HV NoGo
106.02	0.92825	1	4	HV NoGo
110.02	0.92825	1	4	HV NoGo
146.02	0.92825	1	4	HV NoGo
150.03	0.92825	1	4	HV NoGo
156.03	0.92825	1	4	HV NoGo
160.03	0.92825	1	4	HV NoGo
13.018	0.92825	0.21	5	HV NoGo - by choice
32.021	0.92825	-0.39	5	HV NoGo - by choice
59.026	0.92825	-0.04	5	HV NoGo - by choice
94.016	0.92825	0.21	5	HV NoGo - by choice
106.02	0.92825	-0.04	5	HV NoGo - by choice
110.02	0.92825	0.21	5	HV NoGo - by choice
146.02	0.92825	-0.04	5	HV NoGo - by choice
150.03	0.92825	-0.04	5	HV NoGo - by choice
156.03	0.92825	-0.04	5	HV NoGo - by choice
160.03	0.92825	-0.04	5	HV NoGo - by choice
13.018	0.92825	-0.02	6	HV NoGo - by value diff
32.021	0.92825	0.09	6	HV NoGo - by value diff
59.026	0.92825	-0.02	6	HV NoGo - by value diff
94.016	0.92825	-0.12	6	HV NoGo - by value diff
106.02	0.92825	0.17	6	HV NoGo - by value diff
110.02	0.92825	0.01	6	HV NoGo - by value diff
146.02	0.92825	0.01	6	HV NoGo - by value diff
150.03	0.92825	0.14	6	HV NoGo - by value diff
156.03	0.92825	-0.15	6	HV NoGo - by value diff
160.03	0.92825	0.01	6	HV NoGo - by value diff
13.018	0.92825	-0.091174	7	HV - by RT
29.021	0.92825	0.447	7	HV - by RT
32.021	0.92825	0.21558	7	HV - by RT
39.023	0.92825	-0.27969	7	HV - by RT
43.023	0.92825	0.11161	7	HV - by RT
54.025	0.92825	-0.066304	7	HV - by RT
59.026	0.92825	-0.049234	7	HV - by RT
67.028	0.92825	-0.050594	7	HV - by RT
84.016	0.92825	-0.1084	7	HV - by RT
87.015	0.92825	-0.056444	7	HV - by RT
94.016	0.92825	-0.26366	7	HV - by RT
106.02	0.92825	0.093296	7	HV - by RT
110.02	0.92825	0.18754	7	HV - by RT
146.02	0.92825	0.14827	7	HV - by RT
150.03	0.92825	-0.12545	7	HV - by RT
156.03	0.92825	0.26943	7	HV - by RT
160.03	0.92825	-0.31532	7	HV - by RT
188.02	0.92825	-0.066414	7	HV - by RT
5.0166	0.92825	1	8	LV Go
18.019	0.92825	1	8	LV Go
130.02	0.92825	1	8	LV Go
140.02	0.92825	1	8	LV Go
5.0166	0.92825	0.030303	9	LV Go - by choice
18.019	0.92825	0.030303	9	LV Go - by choice
130.02	0.92825	0.030303	9	LV Go - by choice
140.02	0.92825	-0.090909	9	LV Go - by choice
5.0166	0.92825	-0.15	10	LV Go - by value diff
18.019	0.92825	0.06	10	LV Go - by value diff
130.02	0.92825	0	10	LV Go - by value diff
140.02	0.92825	-0.05	10	LV Go - by value diff
2.0162	0.92825	1	11	LV NoGo
8.0173	0.92825	1	11	LV NoGo
25.02	0.92825	1	11	LV NoGo
46.024	0.92825	1	11	LV NoGo
50.025	0.92825	1	11	LV NoGo
63.027	0.92825	1	11	LV NoGo
80.016	0.92825	1	11	LV NoGo
100.02	0.92825	1	11	LV NoGo
113.02	0.92825	1	11	LV NoGo
116.02	0.92825	1	11	LV NoGo
166.03	0.92825	1	11	LV NoGo
178.02	0.92825	1	11	LV NoGo
181.02	0.92825	1	11	LV NoGo
2.0162	0.92825	0.14569	12	LV NoGo - by choice
8.0173	0.92825	0.14569	12	LV NoGo - by choice
25.02	0.92825	-0.43765	12	LV NoGo - by choice
46.024	0.92825	-0.43765	12	LV NoGo - by choice
50.025	0.92825	0.14569	12	LV NoGo - by choice
63.027	0.92825	0.14569	12	LV NoGo - by choice
80.016	0.92825	0.14569	12	LV NoGo - by choice
100.02	0.92825	0.14569	12	LV NoGo - by choice
113.02	0.92825	0.14569	12	LV NoGo - by choice
116.02	0.92825	-0.58159	12	LV NoGo - by choice
166.03	0.92825	0.14569	12	LV NoGo - by choice
178.02	0.92825	0.14569	12	LV NoGo - by choice
