onset	duration	parametric_modulation	regressor	description
22.243	1	1	1	HV Go
41.243	1	1	1	HV Go
47.244	1	1	1	HV Go
68.247	1	1	1	HV Go
79.249	1	1	1	HV Go
110.24	1	1	1	HV Go
173.03	1	1	1	HV Go
187.03	1	1	1	HV Go
201.03	1	1	1	HV Go
215.02	1	1	1	HV Go
221.02	1	1	1	HV Go
224.03	1	1	1	HV Go
22.243	1	-0.22222	2	HV Go - by choice
41.243	1	-0.13889	2	HV Go - by choice
47.244	1	-0.13889	2	HV Go - by choice
68.247	1	0.36111	2	HV Go - by choice
79.249	1	-0.22222	2	HV Go - by choice
110.24	1	0.36111	2	HV Go - by choice
173.03	1	0.36111	2	HV Go - by choice
187.03	1	0.36111	2	HV Go - by choice
201.03	1	-0.22222	2	HV Go - by choice
215.02	1	-0.13889	2	HV Go - by choice
221.02	1	-0.13889	2	HV Go - by choice
224.03	1	-0.22222	2	HV Go - by choice
22.243	1	-0.023333	3	HV Go - by value
41.243	1	-0.093333	3	HV Go - by value
47.244	1	0.036667	3	HV Go - by value
68.247	1	0.096667	3	HV Go - by value
79.249	1	-0.073333	3	HV Go - by value
110.24	1	0.056667	3	HV Go - by value
173.03	1	0.096667	3	HV Go - by value
187.03	1	0.056667	3	HV Go - by value
201.03	1	-0.073333	3	HV Go - by value
215.02	1	0.036667	3	HV Go - by value
221.02	1	-0.093333	3	HV Go - by value
224.03	1	-0.023333	3	HV Go - by value
22.243	1	-0.11023	4	HV Go - by GSD
41.243	1	-0.091226	4	HV Go - by GSD
47.244	1	-0.085226	4	HV Go - by GSD
68.247	1	-0.064222	4	HV Go - by GSD
79.249	1	-0.05322	4	HV Go - by GSD
110.24	1	-0.022225	4	HV Go - by GSD
173.03	1	0.040559	4	HV Go - by GSD
187.03	1	0.054559	4	HV Go - by GSD
201.03	1	0.068559	4	HV Go - by GSD
215.02	1	0.082554	4	HV Go - by GSD
221.02	1	0.088555	4	HV Go - by GSD
224.03	1	0.09156	4	HV Go - by GSD
24.243	1	1	5	LV Go
44.243	1	1	5	LV Go
73.248	1	1	5	LV Go
86.251	1	1	5	LV Go
102.25	1	1	5	LV Go
112.24	1	1	5	LV Go
124.03	1	1	5	LV Go
143.03	1	1	5	LV Go
156.03	1	1	5	LV Go
180.03	1	1	5	LV Go
232.03	1	1	5	LV Go
236.03	1	1	5	LV Go
24.243	1	0.092172	6	LV Go - by choice
44.243	1	0.15278	6	LV Go - by choice
73.248	1	0.0088384	6	LV Go - by choice
86.251	1	0.061869	6	LV Go - by choice
102.25	1	-0.074495	6	LV Go - by choice
112.24	1	-0.24116	6	LV Go - by choice
124.03	1	-0.074495	6	LV Go - by choice
143.03	1	0.15278	6	LV Go - by choice
156.03	1	0.061869	6	LV Go - by choice
180.03	1	-0.24116	6	LV Go - by choice
232.03	1	0.0088384	6	LV Go - by choice
236.03	1	0.092172	6	LV Go - by choice
24.243	1	-0.013333	7	LV Go - by value
44.243	1	0.056667	7	LV Go - by value
73.248	1	0.056667	7	LV Go - by value
86.251	1	-0.033333	7	LV Go - by value
102.25	1	-0.033333	7	LV Go - by value
112.24	1	-0.033333	7	LV Go - by value
124.03	1	-0.033333	7	LV Go - by value
143.03	1	0.056667	7	LV Go - by value
156.03	1	-0.033333	7	LV Go - by value
180.03	1	-0.033333	7	LV Go - by value
232.03	1	0.056667	7	LV Go - by value
236.03	1	-0.013333	7	LV Go - by value
24.243	1	-0.022226	8	LV Go - by GSD
44.243	1	-0.0055558	8	LV Go - by GSD
73.248	1	0.027774	8	LV Go - by GSD
86.251	1	0.044444	8	LV Go - by GSD
102.25	1	0.044444	8	LV Go - by GSD
112.24	1	-0.0055558	8	LV Go - by GSD
124.03	1	-0.0055558	8	LV Go - by GSD
143.03	1	-0.0055558	8	LV Go - by GSD
156.03	1	-0.0055558	8	LV Go - by GSD
180.03	1	0.011114	8	LV Go - by GSD
232.03	1	-0.038886	8	LV Go - by GSD
236.03	1	-0.038886	8	LV Go - by GSD
2.2599	1	1	9	HV NoGo
65.247	1	1	9	HV NoGo
75.249	1	1	9	HV NoGo
98.253	1	1	9	HV NoGo
114.24	1	1	9	HV NoGo
120.24	1	1	9	HV NoGo
130.03	1	1	9	HV NoGo
135.03	1	1	9	HV NoGo
165.03	1	1	9	HV NoGo
171.03	1	1	9	HV NoGo
196.03	1	1	9	HV NoGo
241.03	1	1	9	HV NoGo
2.2599	1	0.055556	10	HV NoGo - by choice
65.247	1	0.13889	10	HV NoGo - by choice
75.249	1	-0.19444	10	HV NoGo - by choice
98.253	1	-0.027778	10	HV NoGo - by choice
114.24	1	0.055556	10	HV NoGo - by choice
120.24	1	-0.027778	10	HV NoGo - by choice
130.03	1	0.055556	10	HV NoGo - by choice
135.03	1	0.055556	10	HV NoGo - by choice
165.03	1	-0.027778	10	HV NoGo - by choice
171.03	1	0.13889	10	HV NoGo - by choice
196.03	1	-0.027778	10	HV NoGo - by choice
241.03	1	-0.19444	10	HV NoGo - by choice
2.2599	1	-0.035	11	HV NoGo - by value
65.247	1	0.075	11	HV NoGo - by value
75.249	1	-0.075	11	HV NoGo - by value
98.253	1	0.045	11	HV NoGo - by value
114.24	1	0.085	11	HV NoGo - by value
120.24	1	-0.095	11	HV NoGo - by value
