onset	duration	parametric_modulation	regressor	description
29.033	0.95604	1	1	HV Go
63.033	0.95604	1	1	HV Go
84.033	0.95604	1	1	HV Go
87.033	0.95604	1	1	HV Go
90.033	0.95604	1	1	HV Go
178.02	0.95604	1	1	HV Go
29.033	0.95604	0.2702	2	HV Go - by choice
63.033	0.95604	0.2702	2	HV Go - by choice
84.033	0.95604	-0.017677	2	HV Go - by choice
87.033	0.95604	0.2702	2	HV Go - by choice
90.033	0.95604	-0.39646	2	HV Go - by choice
178.02	0.95604	-0.39646	2	HV Go - by choice
29.033	0.95604	-0.04	3	HV Go - by value diff
63.033	0.95604	0.07	3	HV Go - by value diff
84.033	0.95604	0	3	HV Go - by value diff
87.033	0.95604	0.15	3	HV Go - by value diff
90.033	0.95604	-0.02	3	HV Go - by value diff
178.02	0.95604	0.06	3	HV Go - by value diff
5.0321	0.95604	1	4	HV NoGo
13.032	0.95604	1	4	HV NoGo
25.032	0.95604	1	4	HV NoGo
43.033	0.95604	1	4	HV NoGo
46.033	0.95604	1	4	HV NoGo
50.033	0.95604	1	4	HV NoGo
59.033	0.95604	1	4	HV NoGo
94.033	0.95604	1	4	HV NoGo
106.03	0.95604	1	4	HV NoGo
150.03	0.95604	1	4	HV NoGo
166.03	0.95604	1	4	HV NoGo
5.0321	0.95604	-0.090909	5	HV NoGo - by choice
13.032	0.95604	-0.090909	5	HV NoGo - by choice
25.032	0.95604	-0.090909	5	HV NoGo - by choice
43.033	0.95604	0.075758	5	HV NoGo - by choice
46.033	0.95604	0.075758	5	HV NoGo - by choice
50.033	0.95604	-0.090909	5	HV NoGo - by choice
59.033	0.95604	0.075758	5	HV NoGo - by choice
94.033	0.95604	-0.090909	5	HV NoGo - by choice
106.03	0.95604	0.075758	5	HV NoGo - by choice
150.03	0.95604	0.075758	5	HV NoGo - by choice
166.03	0.95604	0.075758	5	HV NoGo - by choice
5.0321	0.95604	-0.01	6	HV NoGo - by value diff
13.032	0.95604	-0.13	6	HV NoGo - by value diff
25.032	0.95604	0.04	6	HV NoGo - by value diff
43.033	0.95604	0.15	6	HV NoGo - by value diff
46.033	0.95604	0.06	6	HV NoGo - by value diff
50.033	0.95604	-0.1	6	HV NoGo - by value diff
59.033	0.95604	0.08	6	HV NoGo - by value diff
94.033	0.95604	0.01	6	HV NoGo - by value diff
106.03	0.95604	0.01	6	HV NoGo - by value diff
150.03	0.95604	0.15	6	HV NoGo - by value diff
166.03	0.95604	0.13	6	HV NoGo - by value diff
5.0321	0.95604	0.14924	7	HV - by RT
13.032	0.95604	-0.18484	7	HV - by RT
25.032	0.95604	-0.19307	7	HV - by RT
29.033	0.95604	0.15674	7	HV - by RT
43.033	0.95604	0.16368	7	HV - by RT
46.033	0.95604	0.015561	7	HV - by RT
50.033	0.95604	0.064511	7	HV - by RT
59.033	0.95604	0.28535	7	HV - by RT
63.033	0.95604	-0.047709	7	HV - by RT
84.033	0.95604	-0.044989	7	HV - by RT
87.033	0.95604	0.147	7	HV - by RT
90.033	0.95604	0.19596	7	HV - by RT
94.033	0.95604	-0.29409	7	HV - by RT
106.03	0.95604	-0.071219	7	HV - by RT
150.03	0.95604	-0.17883	7	HV - by RT
166.03	0.95604	-0.053069	7	HV - by RT
178.02	0.95604	-0.11024	7	HV - by RT
8.0322	0.95604	1	8	LV Go
32.033	0.95604	1	8	LV Go
54.033	0.95604	1	8	LV Go
70.034	0.95604	1	8	LV Go
103.03	0.95604	1	8	LV Go
113.02	0.95604	1	8	LV Go
116.03	0.95604	1	8	LV Go
146.03	0.95604	1	8	LV Go
156.03	0.95604	1	8	LV Go
188.02	0.95604	1	8	LV Go
8.0322	0.95604	0.0083333	9	LV Go - by choice
32.033	0.95604	0.175	9	LV Go - by choice
54.033	0.95604	-0.49167	9	LV Go - by choice
70.034	0.95604	0.175	9	LV Go - by choice
103.03	0.95604	0.175	9	LV Go - by choice
113.02	0.95604	-0.075	9	LV Go - by choice
116.03	0.95604	-0.075	9	LV Go - by choice
146.03	0.95604	0.175	9	LV Go - by choice
156.03	0.95604	-0.075	9	LV Go - by choice
188.02	0.95604	0.0083333	9	LV Go - by choice
8.0322	0.95604	-0.09	10	LV Go - by value diff
32.033	0.95604	0.08	10	LV Go - by value diff
54.033	0.95604	0.01	10	LV Go - by value diff
70.034	0.95604	0.05	10	LV Go - by value diff
103.03	0.95604	-0.02	10	LV Go - by value diff
113.02	0.95604	0.04	10	LV Go - by value diff
116.03	0.95604	0	10	LV Go - by value diff
