onset	duration	parametric_modulation	regressor	description
12.396	1	1	1	HV Go
16.396	1	1	1	HV Go
46.401	1	1	1	HV Go
87.409	1	1	1	HV Go
98.41	1	1	1	HV Go
118.4	1	1	1	HV Go
129.2	1	1	1	HV Go
144.2	1	1	1	HV Go
169.2	1	1	1	HV Go
177.2	1	1	1	HV Go
204.2	1	1	1	HV Go
216.2	1	1	1	HV Go
12.396	1	-0.035354	2	HV Go - by choice
16.396	1	-0.20202	2	HV Go - by choice
46.401	1	0.17677	2	HV Go - by choice
87.409	1	-0.11869	2	HV Go - by choice
98.41	1	0.46465	2	HV Go - by choice
118.4	1	-0.28535	2	HV Go - by choice
129.2	1	-0.035354	2	HV Go - by choice
144.2	1	0.46465	2	HV Go - by choice
169.2	1	0.17677	2	HV Go - by choice
177.2	1	-0.28535	2	HV Go - by choice
204.2	1	-0.11869	2	HV Go - by choice
216.2	1	-0.20202	2	HV Go - by choice
12.396	1	-0.051667	3	HV Go - by value
16.396	1	-0.031667	3	HV Go - by value
46.401	1	-0.011667	3	HV Go - by value
87.409	1	0.088333	3	HV Go - by value
98.41	1	0.058333	3	HV Go - by value
118.4	1	-0.051667	3	HV Go - by value
129.2	1	-0.051667	3	HV Go - by value
144.2	1	0.058333	3	HV Go - by value
169.2	1	-0.011667	3	HV Go - by value
177.2	1	-0.051667	3	HV Go - by value
204.2	1	0.088333	3	HV Go - by value
216.2	1	-0.031667	3	HV Go - by value
12.396	1	-0.1059	4	HV Go - by GSD
16.396	1	-0.1019	4	HV Go - by GSD
46.401	1	-0.071899	4	HV Go - by GSD
87.409	1	-0.030892	4	HV Go - by GSD
98.41	1	-0.01989	4	HV Go - by GSD
118.4	1	9.7239e-05	4	HV Go - by GSD
129.2	1	0.010899	4	HV Go - by GSD
144.2	1	0.025901	4	HV Go - by GSD
169.2	1	0.050898	4	HV Go - by GSD
177.2	1	0.058898	4	HV Go - by GSD
204.2	1	0.085898	4	HV Go - by GSD
216.2	1	0.097899	4	HV Go - by GSD
2.4132	1	1	5	LV Go
67.405	1	1	5	LV Go
79.407	1	1	5	LV Go
83.408	1	1	5	LV Go
90.409	1	1	5	LV Go
96.41	1	1	5	LV Go
134.2	1	1	5	LV Go
173.2	1	1	5	LV Go
195.2	1	1	5	LV Go
210.2	1	1	5	LV Go
220.2	1	1	5	LV Go
244.2	1	1	5	LV Go
2.4132	1	-0.22222	6	LV Go - by choice
67.405	1	-0.30556	6	LV Go - by choice
79.407	1	0.44444	6	LV Go - by choice
83.408	1	-0.38889	6	LV Go - by choice
90.409	1	0.27778	6	LV Go - by choice
96.41	1	0.19444	6	LV Go - by choice
134.2	1	-0.38889	6	LV Go - by choice
173.2	1	-0.30556	6	LV Go - by choice
195.2	1	-0.22222	6	LV Go - by choice
210.2	1	0.19444	6	LV Go - by choice
220.2	1	0.44444	6	LV Go - by choice
244.2	1	0.27778	6	LV Go - by choice
2.4132	1	-0.038333	7	LV Go - by value
67.405	1	0.061667	7	LV Go - by value
79.407	1	0.031667	7	LV Go - by value
83.408	1	-0.0083333	7	LV Go - by value
90.409	1	-0.068333	7	LV Go - by value
96.41	1	0.021667	7	LV Go - by value
134.2	1	-0.0083333	7	LV Go - by value
173.2	1	0.061667	7	LV Go - by value
195.2	1	-0.038333	7	LV Go - by value
210.2	1	0.021667	7	LV Go - by value
220.2	1	0.031667	7	LV Go - by value
244.2	1	-0.068333	7	LV Go - by value
2.4132	1	-0.0083317	8	LV Go - by GSD
67.405	1	-0.025002	8	LV Go - by GSD
79.407	1	-0.025002	8	LV Go - by GSD
83.408	1	-0.025002	8	LV Go - by GSD
90.409	1	-0.0083317	8	LV Go - by GSD
96.41	1	-0.0083317	8	LV Go - by GSD
134.2	1	0.041668	8	LV Go - by GSD
173.2	1	0.0083283	8	LV Go - by GSD
195.2	1	0.024998	8	LV Go - by GSD
210.2	1	0.041668	8	LV Go - by GSD
220.2	1	-0.0083317	8	LV Go - by GSD
244.2	1	-0.0083317	8	LV Go - by GSD
7.4112	1	1	9	HV NoGo
28.398	1	1	9	HV NoGo
44.401	1	1	9	HV NoGo
58.404	1	1	9	HV NoGo
92.409	1	1	9	HV NoGo
102.41	1	1	9	HV NoGo
161.2	1	1	9	HV NoGo
166.2	1	1	9	HV NoGo
181.2	1	1	9	HV NoGo
197.2	1	1	9	HV NoGo
228.2	1	1	9	HV NoGo
242.2	1	1	9	HV NoGo
7.4112	1	0.11742	10	HV NoGo - by choice
28.398	1	-0.049242	10	HV NoGo - by choice
44.401	1	-0.087121	10	HV NoGo - by choice
58.404	1	-0.049242	10	HV NoGo - by choice
92.409	1	-0.049242	10	HV NoGo - by choice
102.41	1	0.11742	10	HV NoGo - by choice
161.2	1	0.11742	10	HV NoGo - by choice
166.2	1	-0.087121	10	HV NoGo - by choice
181.2	1	0.11742	10	HV NoGo - by choice
197.2	1	-0.049242	10	HV NoGo - by choice
228.2	1	-0.049242	10	HV NoGo - by choice
242.2	1	-0.049242	10	HV NoGo - by choice
7.4112	1	0.035	11	HV NoGo - by value
28.398	1	-0.035	11	HV NoGo - by value
44.401	1	-0.085	11	HV NoGo - by value
58.404	1	-0.005	11	HV NoGo - by value
92.409	1	-0.015	11	HV NoGo - by value
102.41	1	0.105	11	HV NoGo - by value
161.2	1	0.035	11	HV NoGo - by value
166.2	1	-0.085	11	HV NoGo - by value
181.2	1	0.105	11	HV NoGo - by value
197.2	1	-0.035	11	HV NoGo - by value
228.2	1	-0.015	11	HV NoGo - by value
242.2	1	-0.005	11	HV NoGo - by value
10.412	1	1	12	LV NoGo
21.397	1	1	12	LV NoGo
37.4	1	1	12	LV NoGo
42.401	1	1	12	LV NoGo
69.405	1	1	12	LV NoGo
71.406	1	1	12	LV NoGo
131.2	1	1	12	LV NoGo
150.2	1	1	12	LV NoGo
163.2	1	1	12	LV NoGo
192.2	1	1	12	LV NoGo
208.2	1	1	12	LV NoGo
218.2	1	1	12	LV NoGo
10.412	1	0.055556	13	LV NoGo - by choice
21.397	1	-0.36111	13	LV NoGo - by choice
37.4	1	0.22222	13	LV NoGo - by choice
42.401	1	0.055556	13	LV NoGo - by choice
69.405	1	-0.11111	13	LV NoGo - by choice
71.406	1	0.13889	13	LV NoGo - by choice
131.2	1	-0.11111	13	LV NoGo - by choice
150.2	1	0.055556	13	LV NoGo - by choice
163.2	1	0.055556	13	LV NoGo - by choice
192.2	1	-0.36111	13	LV NoGo - by choice
208.2	1	0.22222	13	LV NoGo - by choice
218.2	1	0.13889	13	LV NoGo - by choice
10.412	1	-0.046667	14	LV NoGo - by value
21.397	1	-0.016667	14	LV NoGo - by value
37.4	1	0.023333	14	LV NoGo - by value
42.401	1	-0.056667	14	LV NoGo - by value
69.405	1	0.043333	14	LV NoGo - by value
71.406	1	0.053333	14	LV NoGo - by value
131.2	1	0.043333	14	LV NoGo - by value
150.2	1	-0.056667	14	LV NoGo - by value
163.2	1	-0.046667	14	LV NoGo - by value
192.2	1	-0.016667	14	LV NoGo - by value
208.2	1	0.023333	14	LV NoGo - by value
218.2	1	0.053333	14	LV NoGo - by value
0	0	0	15	Go - missed
0	0	0	16	NoGo - erroneous response
4.4105	1	1	17	NoGo - Sanity and fillers
23.397	1	1	17	NoGo - Sanity and fillers
26.398	1	1	17	NoGo - Sanity and fillers
34.399	1	1	17	NoGo - Sanity and fillers
50.402	1	1	17	NoGo - Sanity and fillers
52.402	1	1	17	NoGo - Sanity and fillers
55.403	1	1	17	NoGo - Sanity and fillers
61.404	1	1	17	NoGo - Sanity and fillers
63.404	1	1	17	NoGo - Sanity and fillers
73.406	1	1	17	NoGo - Sanity and fillers
75.407	1	1	17	NoGo - Sanity and fillers
94.41	1	1	17	NoGo - Sanity and fillers
104.41	1	1	17	NoGo - Sanity and fillers
111.4	1	1	17	NoGo - Sanity and fillers
115.4	1	1	17	NoGo - Sanity and fillers
122.4	1	1	17	NoGo - Sanity and fillers
124.2	1	1	17	NoGo - Sanity and fillers
137.2	1	1	17	NoGo - Sanity and fillers
146.2	1	1	17	NoGo - Sanity and fillers
152.2	1	1	17	NoGo - Sanity and fillers
157.2	1	1	17	NoGo - Sanity and fillers
184.2	1	1	17	NoGo - Sanity and fillers
187.2	1	1	17	NoGo - Sanity and fillers
190.2	1	1	17	NoGo - Sanity and fillers
199.2	1	1	17	NoGo - Sanity and fillers
201.2	1	1	17	NoGo - Sanity and fillers
212.2	1	1	17	NoGo - Sanity and fillers
224.2	1	1	17	NoGo - Sanity and fillers
230.2	1	1	17	NoGo - Sanity and fillers
232.2	1	1	17	NoGo - Sanity and fillers
234.2	1	1	17	NoGo - Sanity and fillers
236.2	1	1	17	NoGo - Sanity and fillers
2.4132	1	-0.0065291	18	All Go - by RT
12.396	1	0.054238	18	All Go - by RT
16.396	1	-0.096758	18	All Go - by RT
46.401	1	-0.057663	18	All Go - by RT
67.405	1	0.014616	18	All Go - by RT
79.407	1	0.076448	18	All Go - by RT
83.408	1	-0.020467	18	All Go - by RT
87.409	1	-0.019979	18	All Go - by RT
90.409	1	0.013586	18	All Go - by RT
96.41	1	0.21954	18	All Go - by RT
98.41	1	-0.022816	18	All Go - by RT
118.4	1	-0.047402	18	All Go - by RT
129.2	1	-0.023549	18	All Go - by RT
134.2	1	-0.060437	18	All Go - by RT
144.2	1	-0.0072213	18	All Go - by RT
169.2	1	0.041981	18	All Go - by RT
173.2	1	-0.013115	18	All Go - by RT
177.2	1	-0.038149	18	All Go - by RT
195.2	1	-0.037399	18	All Go - by RT
204.2	1	0.00045788	18	All Go - by RT
210.2	1	-0.011677	18	All Go - by RT
216.2	1	0.064244	18	All Go - by RT
220.2	1	0.044189	18	All Go - by RT
244.2	1	-0.066144	18	All Go - by RT
