onset	duration	parametric_modulation	regressor	description
8.0284	0.95604	1	1	HV Go
32.016	0.95604	1	1	HV Go
46.018	0.95604	1	1	HV Go
54.02	0.95604	1	1	HV Go
63.021	0.95604	1	1	HV Go
84.025	0.95604	1	1	HV Go
87.026	0.95604	1	1	HV Go
106.03	0.95604	1	1	HV Go
116.02	0.95604	1	1	HV Go
130.02	0.95604	1	1	HV Go
146.02	0.95604	1	1	HV Go
160.02	0.95604	1	1	HV Go
178.02	0.95604	1	1	HV Go
181.03	0.95604	1	1	HV Go
188.03	0.95604	1	1	HV Go
8.0284	0.95604	0.15556	2	HV Go - by choice
32.016	0.95604	-0.094444	2	HV Go - by choice
46.018	0.95604	0.15556	2	HV Go - by choice
54.02	0.95604	-0.51111	2	HV Go - by choice
63.021	0.95604	-0.51111	2	HV Go - by choice
84.025	0.95604	0.15556	2	HV Go - by choice
87.026	0.95604	0.072222	2	HV Go - by choice
106.03	0.95604	0.15556	2	HV Go - by choice
116.02	0.95604	0.072222	2	HV Go - by choice
130.02	0.95604	0.15556	2	HV Go - by choice
146.02	0.95604	0.072222	2	HV Go - by choice
160.02	0.95604	-0.094444	2	HV Go - by choice
178.02	0.95604	0.15556	2	HV Go - by choice
181.03	0.95604	-0.094444	2	HV Go - by choice
188.03	0.95604	0.15556	2	HV Go - by choice
8.0284	0.95604	0	3	HV Go - by value diff
32.016	0.95604	0.14	3	HV Go - by value diff
46.018	0.95604	-0.07	3	HV Go - by value diff
54.02	0.95604	-0.18	3	HV Go - by value diff
63.021	0.95604	-0.13	3	HV Go - by value diff
84.025	0.95604	0.11	3	HV Go - by value diff
87.026	0.95604	0.04	3	HV Go - by value diff
106.03	0.95604	-0.01	3	HV Go - by value diff
116.02	0.95604	0.03	3	HV Go - by value diff
130.02	0.95604	-0.02	3	HV Go - by value diff
146.02	0.95604	0.05	3	HV Go - by value diff
160.02	0.95604	-0.05	3	HV Go - by value diff
178.02	0.95604	-0.18	3	HV Go - by value diff
181.03	0.95604	0	3	HV Go - by value diff
188.03	0.95604	-0.11	3	HV Go - by value diff
18.03	0.95604	1	4	HV NoGo
100.03	0.95604	1	4	HV NoGo
113.03	0.95604	1	4	HV NoGo
18.03	0.95604	0.11111	5	HV NoGo - by choice
100.03	0.95604	0.11111	5	HV NoGo - by choice
113.03	0.95604	-0.22222	5	HV NoGo - by choice
18.03	0.95604	0	6	HV NoGo - by value diff
100.03	0.95604	0.02	6	HV NoGo - by value diff
113.03	0.95604	-0.01	6	HV NoGo - by value diff
8.0284	0.95604	-0.055943	7	HV - by RT
18.03	0.95604	0.22627	7	HV - by RT
32.016	0.95604	-0.071593	7	HV - by RT
46.018	0.95604	0.17209	7	HV - by RT
