onset	duration	parametric_modulation	regressor	description
6.379	1	1	1	HV Go
8.3791	1	1	1	HV Go
34.383	1	1	1	HV Go
45.385	1	1	1	HV Go
51.386	1	1	1	HV Go
119.38	1	1	1	HV Go
124.17	1	1	1	HV Go
163.16	1	1	1	HV Go
187.16	1	1	1	HV Go
197.16	1	1	1	HV Go
218.15	1	1	1	HV Go
236.15	1	1	1	HV Go
6.379	1	0.20833	2	HV Go - by choice
8.3791	1	0.041667	2	HV Go - by choice
34.383	1	-0.041667	2	HV Go - by choice
45.385	1	-0.041667	2	HV Go - by choice
51.386	1	-0.041667	2	HV Go - by choice
119.38	1	-0.125	2	HV Go - by choice
124.17	1	-0.041667	2	HV Go - by choice
163.16	1	-0.125	2	HV Go - by choice
187.16	1	-0.041667	2	HV Go - by choice
197.16	1	0.041667	2	HV Go - by choice
218.15	1	-0.041667	2	HV Go - by choice
236.15	1	0.20833	2	HV Go - by choice
6.379	1	-0.0033333	3	HV Go - by value
8.3791	1	0.016667	3	HV Go - by value
34.383	1	-0.023333	3	HV Go - by value
45.385	1	0.016667	3	HV Go - by value
51.386	1	0.026667	3	HV Go - by value
119.38	1	-0.033333	3	HV Go - by value
124.17	1	-0.023333	3	HV Go - by value
163.16	1	-0.033333	3	HV Go - by value
187.16	1	0.026667	3	HV Go - by value
197.16	1	0.016667	3	HV Go - by value
218.15	1	0.016667	3	HV Go - by value
236.15	1	-0.0033333	3	HV Go - by value
6.379	1	-0.10956	4	HV Go - by GSD
8.3791	1	-0.10756	4	HV Go - by GSD
34.383	1	-0.081553	4	HV Go - by GSD
45.385	1	-0.070551	4	HV Go - by GSD
51.386	1	-0.06455	4	HV Go - by GSD
119.38	1	0.0034449	4	HV Go - by GSD
124.17	1	0.0082293	4	HV Go - by GSD
163.16	1	0.047219	4	HV Go - by GSD
187.16	1	0.071223	4	HV Go - by GSD
197.16	1	0.081225	4	HV Go - by GSD
218.15	1	0.10221	4	HV Go - by GSD
236.15	1	0.12022	4	HV Go - by GSD
43.385	1	1	5	LV Go
58.387	1	1	5	LV Go
81.391	1	1	5	LV Go
102.38	1	1	5	LV Go
110.38	1	1	5	LV Go
122.38	1	1	5	LV Go
137.15	1	1	5	LV Go
144.15	1	1	5	LV Go
173.16	1	1	5	LV Go
184.16	1	1	5	LV Go
230.15	1	1	5	LV Go
232.15	1	1	5	LV Go
43.385	1	-0.34066	6	LV Go - by choice
58.387	1	-0.17399	6	LV Go - by choice
81.391	1	0.21995	6	LV Go - by choice
102.38	1	0.24268	6	LV Go - by choice
110.38	1	0.15934	6	LV Go - by choice
122.38	1	-0.10732	6	LV Go - by choice
137.15	1	-0.10732	6	LV Go - by choice
144.15	1	0.24268	6	LV Go - by choice
173.16	1	0.21995	6	LV Go - by choice
184.16	1	0.15934	6	LV Go - by choice
230.15	1	-0.34066	6	LV Go - by choice
232.15	1	-0.17399	6	LV Go - by choice
43.385	1	-0.01	7	LV Go - by value
58.387	1	0.05	7	LV Go - by value
81.391	1	0	7	LV Go - by value
102.38	1	0.03	7	LV Go - by value
110.38	1	-0.05	7	LV Go - by value
122.38	1	-0.02	7	LV Go - by value
137.15	1	-0.02	7	LV Go - by value
144.15	1	0.03	7	LV Go - by value
173.16	1	0	7	LV Go - by value
184.16	1	-0.05	7	LV Go - by value
230.15	1	-0.01	7	LV Go - by value
232.15	1	0.05	7	LV Go - by value
43.385	1	-0.029167	8	LV Go - by GSD
58.387	1	0.0041633	8	LV Go - by GSD
81.391	1	0.0041633	8	LV Go - by GSD
102.38	1	0.0041633	8	LV Go - by GSD
110.38	1	0.0041633	8	LV Go - by GSD
122.38	1	0.020833	8	LV Go - by GSD
137.15	1	0.037503	8	LV Go - by GSD
144.15	1	0.037503	8	LV Go - by GSD
173.16	1	-0.012497	8	LV Go - by GSD
184.16	1	-0.012497	8	LV Go - by GSD
230.15	1	-0.029167	8	LV Go - by GSD
232.15	1	-0.029167	8	LV Go - by GSD
23.381	1	1	9	HV NoGo
40.384	1	1	9	HV NoGo
49.386	1	1	9	HV NoGo
74.39	1	1	9	HV NoGo
79.391	1	1	9	HV NoGo
117.38	1	1	9	HV NoGo
150.15	1	1	9	HV NoGo
169.16	1	1	9	HV NoGo
199.16	1	1	9	HV NoGo
208.15	1	1	9	HV NoGo
216.15	1	1	9	HV NoGo
224.15	1	1	9	HV NoGo
23.381	1	-0.20833	10	HV NoGo - by choice
40.384	1	-0.29167	10	HV NoGo - by choice
49.386	1	0.20833	10	HV NoGo - by choice
74.39	1	0.29167	10	HV NoGo - by choice
79.391	1	0.29167	10	HV NoGo - by choice
117.38	1	-0.29167	10	HV NoGo - by choice
150.15	1	-0.29167	10	HV NoGo - by choice
169.16	1	-0.20833	10	HV NoGo - by choice
199.16	1	0.29167	10	HV NoGo - by choice
208.15	1	0.20833	10	HV NoGo - by choice
216.15	1	0.29167	10	HV NoGo - by choice
224.15	1	-0.29167	10	HV NoGo - by choice
23.381	1	0.041667	11	HV NoGo - by value
40.384	1	-0.058333	11	HV NoGo - by value
49.386	1	0.0016667	11	HV NoGo - by value
74.39	1	0.011667	11	HV NoGo - by value
79.391	1	0.011667	11	HV NoGo - by value
117.38	1	-0.0083333	11	HV NoGo - by value
150.15	1	-0.058333	11	HV NoGo - by value
169.16	1	0.041667	11	HV NoGo - by value
199.16	1	0.011667	11	HV NoGo - by value
208.15	1	0.0016667	11	HV NoGo - by value
216.15	1	0.011667	11	HV NoGo - by value
224.15	1	-0.0083333	11	HV NoGo - by value
13.379	1	1	12	LV NoGo
17.38	1	1	12	LV NoGo
30.382	1	1	12	LV NoGo
65.388	1	1	12	LV NoGo
93.38	1	1	12	LV NoGo
108.38	1	1	12	LV NoGo
129.15	1	1	12	LV NoGo
161.16	1	1	12	LV NoGo
190.16	1	1	12	LV NoGo
192.16	1	1	12	LV NoGo
204.16	1	1	12	LV NoGo
234.15	1	1	12	LV NoGo
13.379	1	-0.13005	13	LV NoGo - by choice
17.38	1	-0.07702	13	LV NoGo - by choice
30.382	1	-0.16035	13	LV NoGo - by choice
65.388	1	0.051768	13	LV NoGo - by choice
93.38	1	0.14268	13	LV NoGo - by choice
108.38	1	0.17298	13	LV NoGo - by choice
129.15	1	-0.13005	13	LV NoGo - by choice
161.16	1	-0.16035	13	LV NoGo - by choice
190.16	1	0.17298	13	LV NoGo - by choice
192.16	1	-0.07702	13	LV NoGo - by choice
204.16	1	0.051768	13	LV NoGo - by choice
234.15	1	0.14268	13	LV NoGo - by choice
13.379	1	0.045	14	LV NoGo - by value
17.38	1	-0.015	14	LV NoGo - by value
30.382	1	-0.055	14	LV NoGo - by value
65.388	1	0.045	14	LV NoGo - by value
93.38	1	0.015	14	LV NoGo - by value
108.38	1	-0.035	14	LV NoGo - by value
129.15	1	0.045	14	LV NoGo - by value
161.16	1	-0.055	14	LV NoGo - by value
190.16	1	-0.035	14	LV NoGo - by value
192.16	1	-0.015	14	LV NoGo - by value
204.16	1	0.045	14	LV NoGo - by value
234.15	1	0.015	14	LV NoGo - by value
0	0	0	15	Go - missed
0	0	0	16	NoGo - erroneous response
2.3958	1	1	17	NoGo - Sanity and fillers
15.38	1	1	17	NoGo - Sanity and fillers
21.381	1	1	17	NoGo - Sanity and fillers
25.381	1	1	17	NoGo - Sanity and fillers
28.382	1	1	17	NoGo - Sanity and fillers
47.385	1	1	17	NoGo - Sanity and fillers
54.387	1	1	17	NoGo - Sanity and fillers
61.388	1	1	17	NoGo - Sanity and fillers
70.389	1	1	17	NoGo - Sanity and fillers
77.391	1	1	17	NoGo - Sanity and fillers
88.393	1	1	17	NoGo - Sanity and fillers
91.38	1	1	17	NoGo - Sanity and fillers
97.38	1	1	17	NoGo - Sanity and fillers
99.38	1	1	17	NoGo - Sanity and fillers
104.38	1	1	17	NoGo - Sanity and fillers
114.38	1	1	17	NoGo - Sanity and fillers
131.15	1	1	17	NoGo - Sanity and fillers
134.15	1	1	17	NoGo - Sanity and fillers
146.15	1	1	17	NoGo - Sanity and fillers
152.15	1	1	17	NoGo - Sanity and fillers
157.15	1	1	17	NoGo - Sanity and fillers
166.16	1	1	17	NoGo - Sanity and fillers
177.16	1	1	17	NoGo - Sanity and fillers
181.16	1	1	17	NoGo - Sanity and fillers
195.16	1	1	17	NoGo - Sanity and fillers
201.15	1	1	17	NoGo - Sanity and fillers
210.15	1	1	17	NoGo - Sanity and fillers
212.15	1	1	17	NoGo - Sanity and fillers
220.15	1	1	17	NoGo - Sanity and fillers
228.15	1	1	17	NoGo - Sanity and fillers
242.15	1	1	17	NoGo - Sanity and fillers
244.15	1	1	17	NoGo - Sanity and fillers
6.379	1	0.016094	18	All Go - by RT
8.3791	1	0.031102	18	All Go - by RT
34.383	1	0.07205	18	All Go - by RT
43.385	1	-0.032506	18	All Go - by RT
45.385	1	-0.091867	18	All Go - by RT
51.386	1	-0.062882	18	All Go - by RT
58.387	1	-0.066083	18	All Go - by RT
81.391	1	0.086791	18	All Go - by RT
102.38	1	0.02363	18	All Go - by RT
110.38	1	0.0045219	18	All Go - by RT
119.38	1	-0.037147	18	All Go - by RT
122.38	1	-0.067754	18	All Go - by RT
124.17	1	-0.0074407	18	All Go - by RT
137.15	1	0.10603	18	All Go - by RT
144.15	1	-0.11029	18	All Go - by RT
163.16	1	0.10146	18	All Go - by RT
173.16	1	0.10958	18	All Go - by RT
184.16	1	-0.019219	18	All Go - by RT
187.16	1	0.077318	18	All Go - by RT
197.16	1	-0.10051	18	All Go - by RT
218.15	1	0.02238	18	All Go - by RT
230.15	1	-0.019632	18	All Go - by RT
232.15	1	-0.042008	18	All Go - by RT
236.15	1	0.0063746	18	All Go - by RT
