onset	duration	parametric_modulation	regressor	description
55.397	1	1	1	HV Go
65.39	1	1	1	HV Go
73.392	1	1	1	HV Go
79.393	1	1	1	HV Go
90.395	1	1	1	HV Go
114.38	1	1	1	HV Go
135.17	1	1	1	HV Go
162.17	1	1	1	HV Go
180.17	1	1	1	HV Go
196.17	1	1	1	HV Go
224.17	1	1	1	HV Go
230.17	1	1	1	HV Go
55.397	1	0.013889	2	HV Go - by choice
65.39	1	0.097222	2	HV Go - by choice
73.392	1	-0.31944	2	HV Go - by choice
79.393	1	0.013889	2	HV Go - by choice
90.395	1	-0.069444	2	HV Go - by choice
114.38	1	0.26389	2	HV Go - by choice
135.17	1	0.013889	2	HV Go - by choice
162.17	1	-0.31944	2	HV Go - by choice
180.17	1	0.013889	2	HV Go - by choice
196.17	1	0.097222	2	HV Go - by choice
224.17	1	0.26389	2	HV Go - by choice
230.17	1	-0.069444	2	HV Go - by choice
55.397	1	-0.09	3	HV Go - by value
65.39	1	0	3	HV Go - by value
73.392	1	-0.03	3	HV Go - by value
79.393	1	0	3	HV Go - by value
90.395	1	0.03	3	HV Go - by value
114.38	1	0.09	3	HV Go - by value
135.17	1	0	3	HV Go - by value
162.17	1	-0.03	3	HV Go - by value
180.17	1	-0.09	3	HV Go - by value
196.17	1	0	3	HV Go - by value
224.17	1	0.09	3	HV Go - by value
230.17	1	0.03	3	HV Go - by value
55.397	1	-0.078492	4	HV Go - by GSD
65.39	1	-0.068482	4	HV Go - by GSD
73.392	1	-0.060475	4	HV Go - by GSD
79.393	1	-0.054458	4	HV Go - by GSD
90.395	1	-0.043428	4	HV Go - by GSD
114.38	1	-0.019507	4	HV Go - by GSD
135.17	1	0.0013135	4	HV Go - by GSD
162.17	1	0.028318	4	HV Go - by GSD
180.17	1	0.046277	4	HV Go - by GSD
196.17	1	0.062294	4	HV Go - by GSD
224.17	1	0.090312	4	HV Go - by GSD
230.17	1	0.096327	4	HV Go - by GSD
15.397	1	1	5	LV Go
39.397	1	1	5	LV Go
47.397	1	1	5	LV Go
77.392	1	1	5	LV Go
96.396	1	1	5	LV Go
110.38	1	1	5	LV Go
130.17	1	1	5	LV Go
150.17	1	1	5	LV Go
169.17	1	1	5	LV Go
213.17	1	1	5	LV Go
236.17	1	1	5	LV Go
244.17	1	1	5	LV Go
15.397	1	-0.11111	6	LV Go - by choice
39.397	1	-0.027778	6	LV Go - by choice
47.397	1	-0.11111	6	LV Go - by choice
77.392	1	-0.36111	6	LV Go - by choice
96.396	1	0.22222	6	LV Go - by choice
110.38	1	0.38889	6	LV Go - by choice
130.17	1	-0.36111	6	LV Go - by choice
150.17	1	-0.11111	6	LV Go - by choice
169.17	1	-0.027778	6	LV Go - by choice
213.17	1	0.22222	6	LV Go - by choice
236.17	1	-0.11111	6	LV Go - by choice
244.17	1	0.38889	6	LV Go - by choice
15.397	1	-0.023333	7	LV Go - by value
39.397	1	-0.023333	7	LV Go - by value
47.397	1	0.016667	7	LV Go - by value
77.392	1	0.026667	7	LV Go - by value
96.396	1	0.026667	7	LV Go - by value
110.38	1	-0.023333	7	LV Go - by value
130.17	1	0.026667	7	LV Go - by value
150.17	1	0.016667	7	LV Go - by value
169.17	1	-0.023333	7	LV Go - by value
213.17	1	0.026667	7	LV Go - by value
236.17	1	-0.023333	7	LV Go - by value
244.17	1	-0.023333	7	LV Go - by value
15.397	1	-0.016667	8	LV Go - by GSD
39.397	1	-0.016667	8	LV Go - by GSD
47.397	1	-0.016667	8	LV Go - by GSD
77.392	1	0.033333	8	LV Go - by GSD
96.396	1	3.3333e-06	8	LV Go - by GSD
110.38	1	3.3333e-06	8	LV Go - by GSD
130.17	1	0.016663	8	LV Go - by GSD
150.17	1	0.033333	8	LV Go - by GSD
169.17	1	-0.016667	8	LV Go - by GSD
213.17	1	0.016663	8	LV Go - by GSD
236.17	1	-0.016667	8	LV Go - by GSD
244.17	1	-0.016667	8	LV Go - by GSD
2.3967	1	1	9	HV NoGo
9.397	1	1	9	HV NoGo
24.397	1	1	9	HV NoGo
44.397	1	1	9	HV NoGo
82.393	1	1	9	HV NoGo
86.394	1	1	9	HV NoGo
124.17	1	1	9	HV NoGo
145.17	1	1	9	HV NoGo
156.17	1	1	9	HV NoGo
210.17	1	1	9	HV NoGo
226.17	1	1	9	HV NoGo
241.17	1	1	9	HV NoGo
2.3967	1	-0.013889	10	HV NoGo - by choice
9.397	1	0.069444	10	HV NoGo - by choice
24.397	1	-0.18056	10	HV NoGo - by choice
44.397	1	0.23611	10	HV NoGo - by choice
82.393	1	0.069444	10	HV NoGo - by choice
86.394	1	-0.18056	10	HV NoGo - by choice
124.17	1	0.069444	10	HV NoGo - by choice
145.17	1	0.23611	10	HV NoGo - by choice
156.17	1	0.069444	10	HV NoGo - by choice
210.17	1	-0.18056	10	HV NoGo - by choice
226.17	1	-0.18056	10	HV NoGo - by choice
241.17	1	-0.013889	10	HV NoGo - by choice
2.3967	1	-0.065	11	HV NoGo - by value
9.397	1	0.015	11	HV NoGo - by value
24.397	1	-0.015	11	HV NoGo - by value
44.397	1	0.075	11	HV NoGo - by value
82.393	1	-0.085	11	HV NoGo - by value
86.394	1	0.075	11	HV NoGo - by value
124.17	1	0.015	11	HV NoGo - by value
145.17	1	0.075	11	HV NoGo - by value
156.17	1	-0.085	11	HV NoGo - by value
210.17	1	-0.015	11	HV NoGo - by value
226.17	1	0.075	11	HV NoGo - by value
241.17	1	-0.065	11	HV NoGo - by value
12.397	1	1	12	LV NoGo
28.397	1	1	12	LV NoGo
62.39	1	1	12	LV NoGo
75.392	1	1	12	LV NoGo
94.395	1	1	12	LV NoGo
108.38	1	1	12	LV NoGo
128.17	1	1	12	LV NoGo
187.17	1	1	12	LV NoGo
199.17	1	1	12	LV NoGo
215.17	1	1	12	LV NoGo
221.17	1	1	12	LV NoGo
239.17	1	1	12	LV NoGo
12.397	1	-0.055556	13	LV NoGo - by choice
28.397	1	-0.22222	13	LV NoGo - by choice
62.39	1	-0.13889	13	LV NoGo - by choice
75.392	1	0.11111	13	LV NoGo - by choice
94.395	1	0.44444	13	LV NoGo - by choice
108.38	1	-0.13889	13	LV NoGo - by choice
128.17	1	0.11111	13	LV NoGo - by choice
187.17	1	-0.22222	13	LV NoGo - by choice
199.17	1	-0.13889	13	LV NoGo - by choice
215.17	1	-0.055556	13	LV NoGo - by choice
221.17	1	-0.13889	13	LV NoGo - by choice
239.17	1	0.44444	13	LV NoGo - by choice
12.397	1	0.013333	14	LV NoGo - by value
28.397	1	-0.026667	14	LV NoGo - by value
62.39	1	-0.0066667	14	LV NoGo - by value
75.392	1	0.0033333	14	LV NoGo - by value
94.395	1	0.053333	14	LV NoGo - by value
108.38	1	-0.036667	14	LV NoGo - by value
128.17	1	0.0033333	14	LV NoGo - by value
187.17	1	-0.026667	14	LV NoGo - by value
199.17	1	-0.0066667	14	LV NoGo - by value
215.17	1	0.013333	14	LV NoGo - by value
221.17	1	-0.036667	14	LV NoGo - by value
239.17	1	0.053333	14	LV NoGo - by value
0	0	0	15	Go - missed
0	0	0	16	NoGo - erroneous response
7.3799	1	1	17	NoGo - Sanity and fillers
22.397	1	1	17	NoGo - Sanity and fillers
30.397	1	1	17	NoGo - Sanity and fillers
35.385	1	1	17	NoGo - Sanity and fillers
41.397	1	1	17	NoGo - Sanity and fillers
51.388	1	1	17	NoGo - Sanity and fillers
59.389	1	1	17	NoGo - Sanity and fillers
68.391	1	1	17	NoGo - Sanity and fillers
70.391	1	1	17	NoGo - Sanity and fillers
88.394	1	1	17	NoGo - Sanity and fillers
98.396	1	1	17	NoGo - Sanity and fillers
102.38	1	1	17	NoGo - Sanity and fillers
106.38	1	1	17	NoGo - Sanity and fillers
112.38	1	1	17	NoGo - Sanity and fillers
120.38	1	1	17	NoGo - Sanity and fillers
122.38	1	1	17	NoGo - Sanity and fillers
137.17	1	1	17	NoGo - Sanity and fillers
139.17	1	1	17	NoGo - Sanity and fillers
143.17	1	1	17	NoGo - Sanity and fillers
147.17	1	1	17	NoGo - Sanity and fillers
152.17	1	1	17	NoGo - Sanity and fillers
165.17	1	1	17	NoGo - Sanity and fillers
167.17	1	1	17	NoGo - Sanity and fillers
171.17	1	1	17	NoGo - Sanity and fillers
173.17	1	1	17	NoGo - Sanity and fillers
176.17	1	1	17	NoGo - Sanity and fillers
183.17	1	1	17	NoGo - Sanity and fillers
192.17	1	1	17	NoGo - Sanity and fillers
201.17	1	1	17	NoGo - Sanity and fillers
203.17	1	1	17	NoGo - Sanity and fillers
219.17	1	1	17	NoGo - Sanity and fillers
232.17	1	1	17	NoGo - Sanity and fillers
15.397	1	0.025594	18	All Go - by RT
39.397	1	0.040252	18	All Go - by RT
47.397	1	0.20019	18	All Go - by RT
55.397	1	-0.225	18	All Go - by RT
65.39	1	-0.058976	18	All Go - by RT
73.392	1	0.0076327	18	All Go - by RT
77.392	1	-0.048101	18	All Go - by RT
79.393	1	0.034635	18	All Go - by RT
90.395	1	0.11875	18	All Go - by RT
96.396	1	-0.083584	18	All Go - by RT
110.38	1	0.0030518	18	All Go - by RT
114.38	1	-0.12294	18	All Go - by RT
130.17	1	0.04403	18	All Go - by RT
135.17	1	0.048138	18	All Go - by RT
150.17	1	0.10263	18	All Go - by RT
162.17	1	0.075889	18	All Go - by RT
169.17	1	0.026648	18	All Go - by RT
180.17	1	-0.0245	18	All Go - by RT
196.17	1	-0.13885	18	All Go - by RT
213.17	1	0.01709	18	All Go - by RT
224.17	1	-0.13483	18	All Go - by RT
230.17	1	0.068219	18	All Go - by RT
236.17	1	0.06221	18	All Go - by RT
244.17	1	-0.038168	18	All Go - by RT
