onset	duration	parametric_modulation	regressor	description
5.0288	0.95604	1	1	HV Go
25.029	0.95604	1	1	HV Go
46.029	0.95604	1	1	HV Go
50.029	0.95604	1	1	HV Go
54.03	0.95604	1	1	HV Go
59.03	0.95604	1	1	HV Go
80.03	0.95604	1	1	HV Go
110.03	0.95604	1	1	HV Go
166.03	0.95604	1	1	HV Go
181.03	0.95604	1	1	HV Go
5.0288	0.95604	0.076515	2	HV Go - by choice
25.029	0.95604	-0.17348	2	HV Go - by choice
46.029	0.95604	-0.17348	2	HV Go - by choice
50.029	0.95604	0.15985	2	HV Go - by choice
54.03	0.95604	-0.037121	2	HV Go - by choice
59.03	0.95604	0.076515	2	HV Go - by choice
80.03	0.95604	-0.037121	2	HV Go - by choice
110.03	0.95604	0.076515	2	HV Go - by choice
166.03	0.95604	-0.12803	2	HV Go - by choice
181.03	0.95604	0.15985	2	HV Go - by choice
5.0288	0.95604	0.02	3	HV Go - by value diff
25.029	0.95604	0.04	3	HV Go - by value diff
46.029	0.95604	-0.08	3	HV Go - by value diff
50.029	0.95604	0.03	3	HV Go - by value diff
54.03	0.95604	0.03	3	HV Go - by value diff
59.03	0.95604	0	3	HV Go - by value diff
80.03	0.95604	-0.02	3	HV Go - by value diff
110.03	0.95604	-0.03	3	HV Go - by value diff
166.03	0.95604	0.01	3	HV Go - by value diff
181.03	0.95604	0.09	3	HV Go - by value diff
39.029	0.95604	1	4	HV NoGo
70.03	0.95604	1	4	HV NoGo
87.031	0.95604	1	4	HV NoGo
103.03	0.95604	1	4	HV NoGo
113.03	0.95604	1	4	HV NoGo
146.03	0.95604	1	4	HV NoGo
156.03	0.95604	1	4	HV NoGo
160.03	0.95604	1	4	HV NoGo
39.029	0.95604	0.16761	5	HV NoGo - by choice
70.03	0.95604	-0.38542	5	HV NoGo - by choice
87.031	0.95604	-0.014205	5	HV NoGo - by choice
103.03	0.95604	-0.13542	5	HV NoGo - by choice
113.03	0.95604	-0.13542	5	HV NoGo - by choice
146.03	0.95604	0.16761	5	HV NoGo - by choice
156.03	0.95604	0.16761	5	HV NoGo - by choice
160.03	0.95604	0.16761	5	HV NoGo - by choice
39.029	0.95604	0.11	6	HV NoGo - by value diff
70.03	0.95604	0	6	HV NoGo - by value diff
87.031	0.95604	0.08	6	HV NoGo - by value diff
103.03	0.95604	0.01	6	HV NoGo - by value diff
113.03	0.95604	0	6	HV NoGo - by value diff
146.03	0.95604	0	6	HV NoGo - by value diff
156.03	0.95604	0.12	6	HV NoGo - by value diff
160.03	0.95604	0.14	6	HV NoGo - by value diff
5.0288	0.95604	-0.0089728	7	HV - by RT
25.029	0.95604	0.10076	7	HV - by RT
39.029	0.95604	0.076597	7	HV - by RT
46.029	0.95604	0.077387	7	HV - by RT
50.029	0.95604	-0.00064278	7	HV - by RT
54.03	0.95604	0.067257	7	HV - by RT
59.03	0.95604	-0.053773	7	HV - by RT
70.03	0.95604	0.21408	7	HV - by RT
80.03	0.95604	0.0059372	7	HV - by RT
87.031	0.95604	0.048167	7	HV - by RT
103.03	0.95604	-0.051393	7	HV - by RT
110.03	0.95604	-0.13847	7	HV - by RT
113.03	0.95604	-0.052583	7	HV - by RT
146.03	0.95604	-0.15509	7	HV - by RT
156.03	0.95604	-0.011243	7	HV - by RT
160.03	0.95604	0.094807	7	HV - by RT
166.03	0.95604	-0.023333	7	HV - by RT
181.03	0.95604	-0.18948	7	HV - by RT
13.029	0.95604	1	8	LV Go
43.029	0.95604	1	8	LV Go
84.03	0.95604	1	8	LV Go
94.032	0.95604	1	8	LV Go
100.03	0.95604	1	8	LV Go
116.03	0.95604	1	8	LV Go
150.03	0.95604	1	8	LV Go
188.03	0.95604	1	8	LV Go
13.029	0.95604	0.31439	9	LV Go - by choice
43.029	0.95604	-0.011364	9	LV Go - by choice
84.03	0.95604	-0.3447	9	LV Go - by choice
94.032	0.95604	0.041667	9	LV Go - by choice
100.03	0.95604	0.041667	9	LV Go - by choice
116.03	0.95604	-0.011364	9	LV Go - by choice
