onset	duration	parametric_modulation	regressor	description
16.43	1	1	1	HV Go
21.43	1	1	1	HV Go
55.432	1	1	1	HV Go
64.431	1	1	1	HV Go
80.431	1	1	1	HV Go
82.431	1	1	1	HV Go
168.23	1	1	1	HV Go
189.24	1	1	1	HV Go
205.24	1	1	1	HV Go
216.24	1	1	1	HV Go
224.24	1	1	1	HV Go
240.23	1	1	1	HV Go
16.43	1	0.30556	2	HV Go - by choice
21.43	1	-0.11111	2	HV Go - by choice
55.432	1	0.22222	2	HV Go - by choice
64.431	1	-0.36111	2	HV Go - by choice
80.431	1	-0.027778	2	HV Go - by choice
82.431	1	-0.027778	2	HV Go - by choice
168.23	1	-0.027778	2	HV Go - by choice
189.24	1	0.22222	2	HV Go - by choice
205.24	1	-0.36111	2	HV Go - by choice
216.24	1	-0.11111	2	HV Go - by choice
224.24	1	0.30556	2	HV Go - by choice
240.23	1	-0.027778	2	HV Go - by choice
16.43	1	0.05	3	HV Go - by value
21.43	1	-0.05	3	HV Go - by value
55.432	1	-0.02	3	HV Go - by value
64.431	1	0.01	3	HV Go - by value
80.431	1	0.04	3	HV Go - by value
82.431	1	-0.03	3	HV Go - by value
168.23	1	-0.03	3	HV Go - by value
189.24	1	-0.02	3	HV Go - by value
205.24	1	0.01	3	HV Go - by value
216.24	1	-0.05	3	HV Go - by value
224.24	1	0.05	3	HV Go - by value
240.23	1	0.04	3	HV Go - by value
16.43	1	-0.11391	4	HV Go - by GSD
21.43	1	-0.10891	4	HV Go - by GSD
55.432	1	-0.074903	4	HV Go - by GSD
64.431	1	-0.065904	4	HV Go - by GSD
80.431	1	-0.049904	4	HV Go - by GSD
82.431	1	-0.047904	4	HV Go - by GSD
168.23	1	0.0379	4	HV Go - by GSD
189.24	1	0.058904	4	HV Go - by GSD
205.24	1	0.074906	4	HV Go - by GSD
216.24	1	0.085908	4	HV Go - by GSD
224.24	1	0.09391	4	HV Go - by GSD
240.23	1	0.1099	4	HV Go - by GSD
32.43	1	1	5	LV Go
60.431	1	1	5	LV Go
68.431	1	1	5	LV Go
84.431	1	1	5	LV Go
90.431	1	1	5	LV Go
102.43	1	1	5	LV Go
132.25	1	1	5	LV Go
174.24	1	1	5	LV Go
177.24	1	1	5	LV Go
195.24	1	1	5	LV Go
197.24	1	1	5	LV Go
214.24	1	1	5	LV Go
32.43	1	0.041162	6	LV Go - by choice
60.431	1	-0.34217	6	LV Go - by choice
68.431	1	0.041162	6	LV Go - by choice
84.431	1	0.37449	6	LV Go - by choice
90.431	1	0.094192	6	LV Go - by choice
102.43	1	-0.20884	6	LV Go - by choice
132.25	1	-0.20884	6	LV Go - by choice
174.24	1	0.094192	6	LV Go - by choice
177.24	1	0.041162	6	LV Go - by choice
195.24	1	-0.34217	6	LV Go - by choice
197.24	1	0.041162	6	LV Go - by choice
214.24	1	0.37449	6	LV Go - by choice
32.43	1	-0.03	7	LV Go - by value
60.431	1	0	7	LV Go - by value
68.431	1	-0.07	7	LV Go - by value
84.431	1	0.02	7	LV Go - by value
90.431	1	0	7	LV Go - by value
102.43	1	0.08	7	LV Go - by value
132.25	1	0.08	7	LV Go - by value
174.24	1	0	7	LV Go - by value
177.24	1	-0.03	7	LV Go - by value
195.24	1	0	7	LV Go - by value
197.24	1	-0.07	7	LV Go - by value
214.24	1	0.02	7	LV Go - by value
32.43	1	-0.06667	8	LV Go - by GSD
60.431	1	-0.05	8	LV Go - by GSD
68.431	1	-0.03333	8	LV Go - by GSD
84.431	1	1.1102e-16	8	LV Go - by GSD
90.431	1	1.1102e-16	8	LV Go - by GSD
102.43	1	1.1102e-16	8	LV Go - by GSD
132.25	1	1.1102e-16	8	LV Go - by GSD
174.24	1	0.01667	8	LV Go - by GSD
177.24	1	0.01667	8	LV Go - by GSD
195.24	1	0.03333	8	LV Go - by GSD
197.24	1	0.03333	8	LV Go - by GSD
214.24	1	0.05	8	LV Go - by GSD
5.4297	1	1	9	HV NoGo
19.43	1	1	9	HV NoGo
78.431	1	1	9	HV NoGo
110.43	1	1	9	HV NoGo
112.43	1	1	9	HV NoGo
119.43	1	1	9	HV NoGo
124.25	1	1	9	HV NoGo
126.24	1	1	9	HV NoGo
129.24	1	1	9	HV NoGo
201.24	1	1	9	HV NoGo
