onset	duration	parametric_modulation	regressor	description
9.0153	0.95604	1	1	HV Go
52.02	0.95604	1	1	HV Go
72.024	0.95604	1	1	HV Go
83.016	0.95604	1	1	HV Go
135.02	0.95604	1	1	HV Go
138.02	0.95604	1	1	HV Go
142.02	0.95604	1	1	HV Go
151.02	0.95604	1	1	HV Go
182.03	0.95604	1	1	HV Go
9.0153	0.95604	0.10859	2	HV Go - by choice
52.02	0.95604	-0.058081	2	HV Go - by choice
72.024	0.95604	-0.058081	2	HV Go - by choice
83.016	0.95604	0.10859	2	HV Go - by choice
135.02	0.95604	-0.058081	2	HV Go - by choice
138.02	0.95604	0.025253	2	HV Go - by choice
142.02	0.95604	-0.20202	2	HV Go - by choice
151.02	0.95604	0.025253	2	HV Go - by choice
182.03	0.95604	0.10859	2	HV Go - by choice
9.0153	0.95604	0.04	3	HV Go - by value diff
52.02	0.95604	0.01	3	HV Go - by value diff
72.024	0.95604	-0.04	3	HV Go - by value diff
83.016	0.95604	0.07	3	HV Go - by value diff
135.02	0.95604	-0.08	3	HV Go - by value diff
138.02	0.95604	0.04	3	HV Go - by value diff
142.02	0.95604	0.02	3	HV Go - by value diff
151.02	0.95604	-0.05	3	HV Go - by value diff
182.03	0.95604	0.11	3	HV Go - by value diff
22.015	0.95604	1	4	HV NoGo
93.016	0.95604	1	4	HV NoGo
110.02	0.95604	1	4	HV NoGo
125.02	0.95604	1	4	HV NoGo
129.02	0.95604	1	4	HV NoGo
169.02	0.95604	1	4	HV NoGo
172.02	0.95604	1	4	HV NoGo
176.03	0.95604	1	4	HV NoGo
179.02	0.95604	1	4	HV NoGo
22.015	0.95604	0.074074	5	HV NoGo - by choice
93.016	0.95604	-0.0092593	5	HV NoGo - by choice
110.02	0.95604	0.15741	5	HV NoGo - by choice
125.02	0.95604	0.15741	5	HV NoGo - by choice
129.02	0.95604	-0.0092593	5	HV NoGo - by choice
169.02	0.95604	-0.59259	5	HV NoGo - by choice
172.02	0.95604	0.15741	5	HV NoGo - by choice
176.03	0.95604	0.074074	5	HV NoGo - by choice
179.02	0.95604	-0.0092593	5	HV NoGo - by choice
22.015	0.95604	0.03	6	HV NoGo - by value diff
93.016	0.95604	0.03	6	HV NoGo - by value diff
110.02	0.95604	0.14	6	HV NoGo - by value diff
125.02	0.95604	0.03	6	HV NoGo - by value diff
129.02	0.95604	-0.08	6	HV NoGo - by value diff
169.02	0.95604	0.02	6	HV NoGo - by value diff
172.02	0.95604	0.11	6	HV NoGo - by value diff
176.03	0.95604	0.05	6	HV NoGo - by value diff
179.02	0.95604	0	6	HV NoGo - by value diff
9.0153	0.95604	-0.16202	7	HV - by RT
22.015	0.95604	-0.10713	7	HV - by RT
52.02	0.95604	0.15209	7	HV - by RT
72.024	0.95604	-0.10744	7	HV - by RT
83.016	0.95604	-0.18411	7	HV - by RT
93.016	0.95604	0.19182	7	HV - by RT
110.02	0.95604	-0.1954	7	HV - by RT
125.02	0.95604	0.053384	7	HV - by RT
129.02	0.95604	-0.037716	7	HV - by RT
135.02	0.95604	0.056294	7	HV - by RT
138.02	0.95604	-0.048226	7	HV - by RT
142.02	0.95604	0.27403	7	HV - by RT
151.02	0.95604	0.050444	7	HV - by RT
169.02	0.95604	0.069284	7	HV - by RT
172.02	0.95604	-0.050196	7	HV - by RT
176.03	0.95604	-0.1839	7	HV - by RT
179.02	0.95604	0.18267	7	HV - by RT
182.03	0.95604	0.046074	7	HV - by RT
78.025	0.95604	1	8	LV Go
87.016	0.95604	1	8	LV Go
97.017	0.95604	1	8	LV Go
122.02	0.95604	1	8	LV Go
147.02	0.95604	1	8	LV Go
163.02	0.95604	1	8	LV Go
78.025	0.95604	0.36111	9	LV Go - by choice
