onset	duration	parametric_modulation	regressor	description
28.401	1	1	1	HV Go
47.404	1	1	1	HV Go
70.392	1	1	1	HV Go
88.395	1	1	1	HV Go
114.4	1	1	1	HV Go
117.4	1	1	1	HV Go
129.19	1	1	1	HV Go
131.19	1	1	1	HV Go
169.19	1	1	1	HV Go
218.2	1	1	1	HV Go
224.19	1	1	1	HV Go
244.19	1	1	1	HV Go
28.401	1	-0.44444	2	HV Go - by choice
47.404	1	-0.11111	2	HV Go - by choice
70.392	1	0.30556	2	HV Go - by choice
88.395	1	0.13889	2	HV Go - by choice
114.4	1	0.13889	2	HV Go - by choice
117.4	1	-0.027778	2	HV Go - by choice
129.19	1	-0.027778	2	HV Go - by choice
131.19	1	-0.11111	2	HV Go - by choice
169.19	1	0.13889	2	HV Go - by choice
218.2	1	0.30556	2	HV Go - by choice
224.19	1	0.13889	2	HV Go - by choice
244.19	1	-0.44444	2	HV Go - by choice
28.401	1	0.0066667	3	HV Go - by value
47.404	1	0.026667	3	HV Go - by value
70.392	1	-0.0033333	3	HV Go - by value
88.395	1	-0.023333	3	HV Go - by value
114.4	1	-0.073333	3	HV Go - by value
117.4	1	0.066667	3	HV Go - by value
129.19	1	0.066667	3	HV Go - by value
131.19	1	0.026667	3	HV Go - by value
169.19	1	-0.023333	3	HV Go - by value
218.2	1	-0.0033333	3	HV Go - by value
224.19	1	-0.073333	3	HV Go - by value
244.19	1	0.0066667	3	HV Go - by value
28.401	1	-0.10349	4	HV Go - by GSD
47.404	1	-0.084466	4	HV Go - by GSD
70.392	1	-0.061495	4	HV Go - by GSD
88.395	1	-0.043492	4	HV Go - by GSD
114.4	1	-0.017488	4	HV Go - by GSD
117.4	1	-0.014479	4	HV Go - by GSD
129.19	1	-0.0026654	4	HV Go - by GSD
131.19	1	-0.00069502	4	HV Go - by GSD
169.19	1	0.037306	4	HV Go - by GSD
218.2	1	0.086323	4	HV Go - by GSD
224.19	1	0.092332	4	HV Go - by GSD
244.19	1	0.11231	4	HV Go - by GSD
23.4	1	1	5	LV Go
30.401	1	1	5	LV Go
61.391	1	1	5	LV Go
81.393	1	1	5	LV Go
102.4	1	1	5	LV Go
104.4	1	1	5	LV Go
146.19	1	1	5	LV Go
157.19	1	1	5	LV Go
177.19	1	1	5	LV Go
187.2	1	1	5	LV Go
195.2	1	1	5	LV Go
197.2	1	1	5	LV Go
23.4	1	-0.079545	6	LV Go - by choice
30.401	1	0.0037879	6	LV Go - by choice
61.391	1	-0.034091	6	LV Go - by choice
81.393	1	-0.30682	6	LV Go - by choice
102.4	1	0.32955	6	LV Go - by choice
104.4	1	0.087121	6	LV Go - by choice
146.19	1	-0.30682	6	LV Go - by choice
157.19	1	0.32955	6	LV Go - by choice
177.19	1	0.087121	6	LV Go - by choice
187.2	1	-0.079545	6	LV Go - by choice
195.2	1	-0.034091	6	LV Go - by choice
197.2	1	0.0037879	6	LV Go - by choice
23.4	1	0.013333	7	LV Go - by value
30.401	1	-0.036667	7	LV Go - by value
61.391	1	-0.026667	7	LV Go - by value
81.393	1	-0.056667	7	LV Go - by value
102.4	1	0.083333	7	LV Go - by value
104.4	1	0.023333	7	LV Go - by value
146.19	1	-0.056667	7	LV Go - by value
157.19	1	0.083333	7	LV Go - by value
177.19	1	0.023333	7	LV Go - by value
187.2	1	0.013333	7	LV Go - by value
195.2	1	-0.026667	7	LV Go - by value
197.2	1	-0.036667	7	LV Go - by value
23.4	1	-0.0027758	8	LV Go - by GSD
30.401	1	0.013894	8	LV Go - by GSD
61.391	1	-0.036106	8	LV Go - by GSD
81.393	1	-0.019446	8	LV Go - by GSD
102.4	1	-0.0027758	8	LV Go - by GSD
104.4	1	-0.0027758	8	LV Go - by GSD
146.19	1	-0.0027758	8	LV Go - by GSD
157.19	1	-0.0027758	8	LV Go - by GSD
177.19	1	0.013884	8	LV Go - by GSD
187.2	1	0.013884	8	LV Go - by GSD
195.2	1	0.013884	8	LV Go - by GSD
197.2	1	0.013884	8	LV Go - by GSD
