onset	duration	parametric_modulation	regressor	description
13.03	0.92825	1	1	HV Go
29.03	0.92825	1	1	HV Go
50.03	0.92825	1	1	HV Go
70.03	0.92825	1	1	HV Go
80.031	0.92825	1	1	HV Go
100.03	0.92825	1	1	HV Go
103.03	0.92825	1	1	HV Go
146.03	0.92825	1	1	HV Go
156.03	0.92825	1	1	HV Go
160.03	0.92825	1	1	HV Go
166.03	0.92825	1	1	HV Go
13.03	0.92825	-0.13636	2	HV Go - by choice
29.03	0.92825	-0.13636	2	HV Go - by choice
50.03	0.92825	0.11364	2	HV Go - by choice
70.03	0.92825	0.11364	2	HV Go - by choice
80.031	0.92825	-0.13636	2	HV Go - by choice
100.03	0.92825	0.11364	2	HV Go - by choice
103.03	0.92825	0.11364	2	HV Go - by choice
146.03	0.92825	0.11364	2	HV Go - by choice
156.03	0.92825	-0.13636	2	HV Go - by choice
160.03	0.92825	-0.13636	2	HV Go - by choice
166.03	0.92825	0.11364	2	HV Go - by choice
13.03	0.92825	0	3	HV Go - by value diff
29.03	0.92825	0	3	HV Go - by value diff
50.03	0.92825	-0.03	3	HV Go - by value diff
70.03	0.92825	0.07	3	HV Go - by value diff
80.031	0.92825	0.02	3	HV Go - by value diff
100.03	0.92825	0.07	3	HV Go - by value diff
103.03	0.92825	-0.04	3	HV Go - by value diff
146.03	0.92825	-0.09	3	HV Go - by value diff
156.03	0.92825	0.04	3	HV Go - by value diff
160.03	0.92825	0.14	3	HV Go - by value diff
166.03	0.92825	0.09	3	HV Go - by value diff
18.03	0.92825	1	4	HV NoGo
43.03	0.92825	1	4	HV NoGo
54.03	0.92825	1	4	HV NoGo
90.032	0.92825	1	4	HV NoGo
113.03	0.92825	1	4	HV NoGo
116.03	0.92825	1	4	HV NoGo
188.03	0.92825	1	4	HV NoGo
18.03	0.92825	-0.19048	5	HV NoGo - by choice
43.03	0.92825	-0.19048	5	HV NoGo - by choice
54.03	0.92825	0.059524	5	HV NoGo - by choice
90.032	0.92825	-0.02381	5	HV NoGo - by choice
113.03	0.92825	0.14286	5	HV NoGo - by choice
116.03	0.92825	0.059524	5	HV NoGo - by choice
188.03	0.92825	0.14286	5	HV NoGo - by choice
18.03	0.92825	-0.04	6	HV NoGo - by value diff
43.03	0.92825	0.01	6	HV NoGo - by value diff
54.03	0.92825	0.06	6	HV NoGo - by value diff
90.032	0.92825	-0.12	6	HV NoGo - by value diff
113.03	0.92825	-0.02	6	HV NoGo - by value diff
116.03	0.92825	0.11	6	HV NoGo - by value diff
188.03	0.92825	0.03	6	HV NoGo - by value diff
13.03	0.92825	0.093204	7	HV - by RT
18.03	0.92825	0.064164	7	HV - by RT
29.03	0.92825	0.093004	7	HV - by RT
43.03	0.92825	0.0047744	7	HV - by RT
50.03	0.92825	-0.051346	7	HV - by RT
54.03	0.92825	0.037614	7	HV - by RT
70.03	0.92825	-0.1026	7	HV - by RT
80.031	0.92825	-0.060696	7	HV - by RT
90.032	0.92825	-0.14586	7	HV - by RT
100.03	0.92825	-0.037516	7	HV - by RT
103.03	0.92825	0.21196	7	HV - by RT
113.03	0.92825	0.2408	7	HV - by RT
116.03	0.92825	-0.0093056	7	HV - by RT
146.03	0.92825	-0.1065	7	HV - by RT
156.03	0.92825	-0.13775	7	HV - by RT
160.03	0.92825	-0.0098556	7	HV - by RT
166.03	0.92825	-0.069966	7	HV - by RT
188.03	0.92825	-0.014156	7	HV - by RT
8.0296	0.92825	1	8	LV Go
32.03	0.92825	1	8	LV Go
39.03	0.92825	1	8	LV Go
67.03	0.92825	1	8	LV Go
84.031	0.92825	1	8	LV Go
94.032	0.92825	1	8	LV Go
106.03	0.92825	1	8	LV Go
110.03	0.92825	1	8	LV Go
150.03	0.92825	1	8	LV Go
8.0296	0.92825	0.06229	9	LV Go - by choice
32.03	0.92825	0.06229	9	LV Go - by choice
39.03	0.92825	-0.33165	9	LV Go - by choice
67.03	0.92825	0.39562	9	LV Go - by choice
84.031	0.92825	0.06229	9	LV Go - by choice
94.032	0.92825	-0.18771	9	LV Go - by choice
106.03	0.92825	-0.18771	9	LV Go - by choice
110.03	0.92825	0.06229	9	LV Go - by choice
150.03	0.92825	0.06229	9	LV Go - by choice
8.0296	0.92825	0.11	10	LV Go - by value diff
32.03	0.92825	-0.05	10	LV Go - by value diff
39.03	0.92825	0.09	10	LV Go - by value diff
67.03	0.92825	0.1	10	LV Go - by value diff
84.031	0.92825	-0.02	10	LV Go - by value diff
94.032	0.92825	-0.02	10	LV Go - by value diff
106.03	0.92825	0.01	10	LV Go - by value diff
110.03	0.92825	0	10	LV Go - by value diff
150.03	0.92825	-0.11	10	LV Go - by value diff
2.0327	0.92825	1	11	LV NoGo
5.0333	0.92825	1	11	LV NoGo
25.03	0.92825	1	11	LV NoGo
63.03	0.92825	1	11	LV NoGo
87.031	0.92825	1	11	LV NoGo
130.03	0.92825	1	11	LV NoGo
140.03	0.92825	1	11	LV NoGo
178.03	0.92825	1	11	LV NoGo
181.03	0.92825	1	11	LV NoGo
2.0327	0.92825	0.25673	12	LV NoGo - by choice
5.0333	0.92825	-0.3266	12	LV NoGo - by choice
25.03	0.92825	0.25673	12	LV NoGo - by choice
63.03	0.92825	-0.076599	12	LV NoGo - by choice
87.031	0.92825	0.25673	12	LV NoGo - by choice
130.03	0.92825	0.006734	12	LV NoGo - by choice
140.03	0.92825	-0.30387	12	LV NoGo - by choice
178.03	0.92825	0.25673	12	LV NoGo - by choice
181.03	0.92825	-0.3266	12	LV NoGo - by choice
2.0327	0.92825	0.14	13	LV NoGo - by value diff
5.0333	0.92825	0.01	13	LV NoGo - by value diff
25.03	0.92825	0.13	13	LV NoGo - by value diff
63.03	0.92825	0.02	13	LV NoGo - by value diff
87.031	0.92825	0.11	13	LV NoGo - by value diff
130.03	0.92825	0.07	13	LV NoGo - by value diff
140.03	0.92825	-0.01	13	LV NoGo - by value diff
178.03	0.92825	0.03	13	LV NoGo - by value diff
181.03	0.92825	0.04	13	LV NoGo - by value diff
2.0327	0.92825	-0.057848	14	LV - by RT
5.0333	0.92825	0.14462	14	LV - by RT
8.0296	0.92825	-0.032698	14	LV - by RT
25.03	0.92825	-0.25994	14	LV - by RT
32.03	0.92825	0.034992	14	LV - by RT
39.03	0.92825	0.012832	14	LV - by RT
63.03	0.92825	-0.10644	14	LV - by RT
67.03	0.92825	-0.19954	14	LV - by RT
84.031	0.92825	-0.15377	14	LV - by RT
87.031	0.92825	-0.074248	14	LV - by RT
94.032	0.92825	0.13943	14	LV - by RT
106.03	0.92825	0.058912	14	LV - by RT
110.03	0.92825	0.0080417	14	LV - by RT
130.03	0.92825	-0.14738	14	LV - by RT
140.03	0.92825	0.13867	14	LV - by RT
150.03	0.92825	0.1915	14	LV - by RT
178.03	0.92825	0.084862	14	LV - by RT
181.03	0.92825	0.21799	14	LV - by RT
46.03	0.92825	1	15	Sanity
59.03	0.92825	1	15	Sanity
0	0	0	16	Missed trials
