onset	duration	parametric_modulation	regressor	description
2.0225	0.92825	1	1	HV Go
6.0224	0.92825	1	1	HV Go
16.023	0.92825	1	1	HV Go
21.023	0.92825	1	1	HV Go
49.023	0.92825	1	1	HV Go
59.024	0.92825	1	1	HV Go
64.027	0.92825	1	1	HV Go
77.024	0.92825	1	1	HV Go
126.02	0.92825	1	1	HV Go
151.02	0.92825	1	1	HV Go
2.0225	0.92825	0.12424	2	HV Go - by choice
6.0224	0.92825	-0.19394	2	HV Go - by choice
16.023	0.92825	-0.27727	2	HV Go - by choice
21.023	0.92825	-0.44394	2	HV Go - by choice
49.023	0.92825	0.12424	2	HV Go - by choice
59.024	0.92825	0.30606	2	HV Go - by choice
64.027	0.92825	0.056061	2	HV Go - by choice
77.024	0.92825	0.12424	2	HV Go - by choice
126.02	0.92825	0.056061	2	HV Go - by choice
151.02	0.92825	0.12424	2	HV Go - by choice
2.0225	0.92825	0.15	3	HV Go - by value diff
6.0224	0.92825	-0.08	3	HV Go - by value diff
16.023	0.92825	-0.12	3	HV Go - by value diff
21.023	0.92825	-0.14	3	HV Go - by value diff
49.023	0.92825	0.07	3	HV Go - by value diff
59.024	0.92825	0.01	3	HV Go - by value diff
64.027	0.92825	0.12	3	HV Go - by value diff
77.024	0.92825	0.01	3	HV Go - by value diff
126.02	0.92825	-0.04	3	HV Go - by value diff
151.02	0.92825	0.1	3	HV Go - by value diff
46.023	0.92825	1	4	HV NoGo
69.023	0.92825	1	4	HV NoGo
84.024	0.92825	1	4	HV NoGo
88.024	0.92825	1	4	HV NoGo
99.024	0.92825	1	4	HV NoGo
113.02	0.92825	1	4	HV NoGo
154.02	0.92825	1	4	HV NoGo
172.02	0.92825	1	4	HV NoGo
46.023	0.92825	0.041667	5	HV NoGo - by choice
69.023	0.92825	0.125	5	HV NoGo - by choice
84.024	0.92825	0.125	5	HV NoGo - by choice
88.024	0.92825	0.041667	5	HV NoGo - by choice
99.024	0.92825	-0.45833	5	HV NoGo - by choice
113.02	0.92825	0.041667	5	HV NoGo - by choice
154.02	0.92825	0.125	5	HV NoGo - by choice
172.02	0.92825	-0.041667	5	HV NoGo - by choice
46.023	0.92825	0	6	HV NoGo - by value diff
69.023	0.92825	0.04	6	HV NoGo - by value diff
84.024	0.92825	0	6	HV NoGo - by value diff
88.024	0.92825	0.1	6	HV NoGo - by value diff
99.024	0.92825	-0.02	6	HV NoGo - by value diff
113.02	0.92825	0.08	6	HV NoGo - by value diff
154.02	0.92825	-0.04	6	HV NoGo - by value diff
172.02	0.92825	0.1	6	HV NoGo - by value diff
2.0225	0.92825	0.2219	7	HV - by RT
6.0224	0.92825	0.57002	7	HV - by RT
