onset	duration	parametric_modulation	regressor	description
2.4469	1	1	1	HV Go
32.439	1	1	1	HV Go
49.439	1	1	1	HV Go
72.44	1	1	1	HV Go
78.44	1	1	1	HV Go
94.44	1	1	1	HV Go
128.26	1	1	1	HV Go
130.26	1	1	1	HV Go
143.26	1	1	1	HV Go
210.26	1	1	1	HV Go
221.25	1	1	1	HV Go
241.26	1	1	1	HV Go
2.4469	1	-0.21086	2	HV Go - by choice
32.439	1	-0.074495	2	HV Go - by choice
49.439	1	0.25884	2	HV Go - by choice
72.44	1	0.17551	2	HV Go - by choice
78.44	1	0.0088384	2	HV Go - by choice
94.44	1	-0.15783	2	HV Go - by choice
128.26	1	0.17551	2	HV Go - by choice
130.26	1	-0.15783	2	HV Go - by choice
143.26	1	0.25884	2	HV Go - by choice
210.26	1	0.0088384	2	HV Go - by choice
221.25	1	-0.21086	2	HV Go - by choice
241.26	1	-0.074495	2	HV Go - by choice
2.4469	1	-0.01	3	HV Go - by value
32.439	1	0	3	HV Go - by value
49.439	1	0.06	3	HV Go - by value
72.44	1	-0.04	3	HV Go - by value
78.44	1	-0.03	3	HV Go - by value
94.44	1	0.02	3	HV Go - by value
128.26	1	-0.04	3	HV Go - by value
130.26	1	0.02	3	HV Go - by value
143.26	1	0.06	3	HV Go - by value
210.26	1	-0.03	3	HV Go - by value
221.25	1	-0.01	3	HV Go - by value
241.26	1	0	3	HV Go - by value
2.4469	1	-0.11457	4	HV Go - by GSD
32.439	1	-0.084576	4	HV Go - by GSD
49.439	1	-0.067576	4	HV Go - by GSD
72.44	1	-0.044576	4	HV Go - by GSD
78.44	1	-0.038576	4	HV Go - by GSD
94.44	1	-0.022575	4	HV Go - by GSD
128.26	1	0.011242	4	HV Go - by GSD
130.26	1	0.013242	4	HV Go - by GSD
143.26	1	0.026242	4	HV Go - by GSD
210.26	1	0.093243	4	HV Go - by GSD
221.25	1	0.10424	4	HV Go - by GSD
241.26	1	0.12424	4	HV Go - by GSD
5.4386	1	1	5	LV Go
21.439	1	1	5	LV Go
51.439	1	1	5	LV Go
53.439	1	1	5	LV Go
60.44	1	1	5	LV Go
90.44	1	1	5	LV Go
124.26	1	1	5	LV Go
150.26	1	1	5	LV Go
173.26	1	1	5	LV Go
187.25	1	1	5	LV Go
203.25	1	1	5	LV Go
236.25	1	1	5	LV Go
5.4386	1	-0.032407	6	LV Go - by choice
21.439	1	-0.28241	6	LV Go - by choice
51.439	1	0.13426	6	LV Go - by choice
53.439	1	-0.1713	6	LV Go - by choice
60.44	1	0.38426	6	LV Go - by choice
90.44	1	-0.032407	6	LV Go - by choice
124.26	1	-0.032407	6	LV Go - by choice
150.26	1	-0.28241	6	LV Go - by choice
173.26	1	-0.1713	6	LV Go - by choice
187.25	1	-0.032407	6	LV Go - by choice
203.25	1	0.13426	6	LV Go - by choice
236.25	1	0.38426	6	LV Go - by choice
5.4386	1	0.045	7	LV Go - by value
21.439	1	-0.035	7	LV Go - by value
51.439	1	-0.065	7	LV Go - by value
53.439	1	0.045	7	LV Go - by value
60.44	1	0.025	7	LV Go - by value
90.44	1	-0.015	7	LV Go - by value
124.26	1	0.045	7	LV Go - by value
150.26	1	-0.035	7	LV Go - by value
173.26	1	0.045	7	LV Go - by value
187.25	1	-0.015	7	LV Go - by value
203.25	1	-0.065	7	LV Go - by value
236.25	1	0.025	7	LV Go - by value
5.4386	1	-0.0069442	8	LV Go - by GSD
21.439	1	-0.0069442	8	LV Go - by GSD
51.439	1	0.026386	8	LV Go - by GSD
53.439	1	0.026386	8	LV Go - by GSD
60.44	1	0.026386	8	LV Go - by GSD
90.44	1	-0.0069442	8	LV Go - by GSD
124.26	1	0.0097258	8	LV Go - by GSD
150.26	1	-0.0069442	8	LV Go - by GSD
173.26	1	-0.0069442	8	LV Go - by GSD
187.25	1	-0.0069442	8	LV Go - by GSD
203.25	1	-0.0069442	8	LV Go - by GSD
236.25	1	-0.040274	8	LV Go - by GSD
24.439	1	1	9	HV NoGo
36.439	1	1	9	HV NoGo
80.44	1	1	9	HV NoGo
105.44	1	1	9	HV NoGo
112.44	1	1	9	HV NoGo
115.43	1	1	9	HV NoGo
152.26	1	1	9	HV NoGo
156.26	1	1	9	HV NoGo
165.26	1	1	9	HV NoGo
171.26	1	1	9	HV NoGo
219.25	1	1	9	HV NoGo
230.25	1	1	9	HV NoGo
24.439	1	-0.010101	10	HV NoGo - by choice
36.439	1	-0.34343	10	HV NoGo - by choice
80.44	1	0.2399	10	HV NoGo - by choice
105.44	1	0.15657	10	HV NoGo - by choice
112.44	1	-0.34343	10	HV NoGo - by choice
115.43	1	0.30051	10	HV NoGo - by choice
152.26	1	0.2399	10	HV NoGo - by choice
156.26	1	0.15657	10	HV NoGo - by choice
165.26	1	-0.010101	10	HV NoGo - by choice
171.26	1	-0.34343	10	HV NoGo - by choice
219.25	1	0.30051	10	HV NoGo - by choice
230.25	1	-0.34343	10	HV NoGo - by choice
24.439	1	-0.016667	11	HV NoGo - by value
36.439	1	-0.0066667	11	HV NoGo - by value
80.44	1	0.053333	11	HV NoGo - by value
105.44	1	-0.036667	11	HV NoGo - by value
112.44	1	0.043333	11	HV NoGo - by value
115.43	1	-0.036667	11	HV NoGo - by value
152.26	1	0.053333	11	HV NoGo - by value
156.26	1	-0.036667	11	HV NoGo - by value
165.26	1	-0.016667	11	HV NoGo - by value
171.26	1	0.043333	11	HV NoGo - by value
219.25	1	-0.036667	11	HV NoGo - by value
230.25	1	-0.0066667	11	HV NoGo - by value
12.439	1	1	12	LV NoGo
47.439	1	1	12	LV NoGo
68.44	1	1	12	LV NoGo
92.44	1	1	12	LV NoGo
98.44	1	1	12	LV NoGo
119.43	1	1	12	LV NoGo
137.26	1	1	12	LV NoGo
145.26	1	1	12	LV NoGo
147.26	1	1	12	LV NoGo
176.26	1	1	12	LV NoGo
196.26	1	1	12	LV NoGo
226.26	1	1	12	LV NoGo
12.439	1	-0.035859	13	LV NoGo - by choice
47.439	1	0.38081	13	LV NoGo - by choice
68.44	1	0.21414	13	LV NoGo - by choice
92.44	1	-0.16919	13	LV NoGo - by choice
98.44	1	-0.20253	13	LV NoGo - by choice
119.43	1	-0.18737	13	LV NoGo - by choice
137.26	1	-0.16919	13	LV NoGo - by choice
145.26	1	0.21414	13	LV NoGo - by choice
147.26	1	-0.035859	13	LV NoGo - by choice
176.26	1	0.38081	13	LV NoGo - by choice
196.26	1	-0.20253	13	LV NoGo - by choice
226.26	1	-0.18737	13	LV NoGo - by choice
12.439	1	0.056667	14	LV NoGo - by value
47.439	1	-0.013333	14	LV NoGo - by value
68.44	1	0.026667	14	LV NoGo - by value
92.44	1	-0.063333	14	LV NoGo - by value
98.44	1	-0.023333	14	LV NoGo - by value
119.43	1	0.016667	14	LV NoGo - by value
137.26	1	-0.063333	14	LV NoGo - by value
145.26	1	0.026667	14	LV NoGo - by value
147.26	1	0.056667	14	LV NoGo - by value
176.26	1	-0.013333	14	LV NoGo - by value
196.26	1	-0.023333	14	LV NoGo - by value
226.26	1	0.016667	14	LV NoGo - by value
0	0	0	15	Go - missed
0	0	0	16	NoGo - erroneous response
9.4386	1	1	17	NoGo - Sanity and fillers
16.439	1	1	17	NoGo - Sanity and fillers
19.439	1	1	17	NoGo - Sanity and fillers
27.439	1	1	17	NoGo - Sanity and fillers
34.439	1	1	17	NoGo - Sanity and fillers
40.439	1	1	17	NoGo - Sanity and fillers
55.439	1	1	17	NoGo - Sanity and fillers
57.44	1	1	17	NoGo - Sanity and fillers
62.439	1	1	17	NoGo - Sanity and fillers
64.44	1	1	17	NoGo - Sanity and fillers
82.44	1	1	17	NoGo - Sanity and fillers
84.44	1	1	17	NoGo - Sanity and fillers
88.44	1	1	17	NoGo - Sanity and fillers
102.44	1	1	17	NoGo - Sanity and fillers
110.44	1	1	17	NoGo - Sanity and fillers
122.44	1	1	17	NoGo - Sanity and fillers
135.26	1	1	17	NoGo - Sanity and fillers
139.26	1	1	17	NoGo - Sanity and fillers
162.26	1	1	17	NoGo - Sanity and fillers
167.26	1	1	17	NoGo - Sanity and fillers
169.26	1	1	17	NoGo - Sanity and fillers
180.26	1	1	17	NoGo - Sanity and fillers
183.26	1	1	17	NoGo - Sanity and fillers
192.26	1	1	17	NoGo - Sanity and fillers
199.26	1	1	17	NoGo - Sanity and fillers
201.25	1	1	17	NoGo - Sanity and fillers
213.26	1	1	17	NoGo - Sanity and fillers
215.25	1	1	17	NoGo - Sanity and fillers
224.26	1	1	17	NoGo - Sanity and fillers
232.26	1	1	17	NoGo - Sanity and fillers
239.25	1	1	17	NoGo - Sanity and fillers
244.26	1	1	17	NoGo - Sanity and fillers
2.4469	1	0.33136	18	All Go - by RT
5.4386	1	-0.066351	18	All Go - by RT
21.439	1	-0.064578	18	All Go - by RT
32.439	1	-0.050718	18	All Go - by RT
49.439	1	0.010025	18	All Go - by RT
51.439	1	0.11389	18	All Go - by RT
53.439	1	-0.016104	18	All Go - by RT
60.44	1	-0.073977	18	All Go - by RT
72.44	1	-0.061385	18	All Go - by RT
78.44	1	0.13155	18	All Go - by RT
90.44	1	-0.1046	18	All Go - by RT
94.44	1	-0.012716	18	All Go - by RT
124.26	1	0.012205	18	All Go - by RT
128.26	1	-0.03592	18	All Go - by RT
130.26	1	0.049003	18	All Go - by RT
143.26	1	-0.10516	18	All Go - by RT
150.26	1	0.06279	18	All Go - by RT
173.26	1	-0.049564	18	All Go - by RT
187.25	1	-0.097553	18	All Go - by RT
203.25	1	0.053647	18	All Go - by RT
210.26	1	0.14786	18	All Go - by RT
221.25	1	-0.11553	18	All Go - by RT
236.25	1	-0.011137	18	All Go - by RT
241.26	1	-0.047043	18	All Go - by RT
