onset	duration	parametric_modulation	regressor	description
12.382	1	1	1	HV Go
21.383	1	1	1	HV Go
36.386	1	1	1	HV Go
62.39	1	1	1	HV Go
72.38	1	1	1	HV Go
119.38	1	1	1	HV Go
138.16	1	1	1	HV Go
159.16	1	1	1	HV Go
164.16	1	1	1	HV Go
193.16	1	1	1	HV Go
209.15	1	1	1	HV Go
226.15	1	1	1	HV Go
12.382	1	0.19444	2	HV Go - by choice
21.383	1	0.27778	2	HV Go - by choice
36.386	1	0.27778	2	HV Go - by choice
62.39	1	-0.22222	2	HV Go - by choice
72.38	1	0.11111	2	HV Go - by choice
119.38	1	-0.63889	2	HV Go - by choice
138.16	1	-0.63889	2	HV Go - by choice
159.16	1	0.11111	2	HV Go - by choice
164.16	1	-0.22222	2	HV Go - by choice
193.16	1	0.27778	2	HV Go - by choice
209.15	1	0.27778	2	HV Go - by choice
226.15	1	0.19444	2	HV Go - by choice
12.382	1	-0.021667	3	HV Go - by value
21.383	1	0.088333	3	HV Go - by value
36.386	1	0.038333	3	HV Go - by value
62.39	1	-0.011667	3	HV Go - by value
72.38	1	-0.031667	3	HV Go - by value
119.38	1	-0.061667	3	HV Go - by value
138.16	1	-0.061667	3	HV Go - by value
159.16	1	-0.031667	3	HV Go - by value
164.16	1	-0.011667	3	HV Go - by value
193.16	1	0.088333	3	HV Go - by value
209.15	1	0.038333	3	HV Go - by value
226.15	1	-0.021667	3	HV Go - by value
12.382	1	-0.10548	4	HV Go - by GSD
21.383	1	-0.096467	4	HV Go - by GSD
36.386	1	-0.08145	4	HV Go - by GSD
62.39	1	-0.055472	4	HV Go - by GSD
72.38	1	-0.045483	4	HV Go - by GSD
119.38	1	0.0015384	4	HV Go - by GSD
138.16	1	0.020335	4	HV Go - by GSD
159.16	1	0.041295	4	HV Go - by GSD
164.16	1	0.046302	4	HV Go - by GSD
193.16	1	0.075303	4	HV Go - by GSD
209.15	1	0.091287	4	HV Go - by GSD
226.15	1	0.10829	4	HV Go - by GSD
51.389	1	1	5	LV Go
57.39	1	1	5	LV Go
60.39	1	1	5	LV Go
68.392	1	1	5	LV Go
92.38	1	1	5	LV Go
112.38	1	1	5	LV Go
132.16	1	1	5	LV Go
143.16	1	1	5	LV Go
145.16	1	1	5	LV Go
197.17	1	1	5	LV Go
205.17	1	1	5	LV Go
224.15	1	1	5	LV Go
51.389	1	0.045455	6	LV Go - by choice
57.39	1	-0.12121	6	LV Go - by choice
60.39	1	-0.12121	6	LV Go - by choice
68.392	1	0.10606	6	LV Go - by choice
92.38	1	0.29545	6	LV Go - by choice
112.38	1	-0.20455	6	LV Go - by choice
132.16	1	-0.12121	6	LV Go - by choice
143.16	1	0.045455	6	LV Go - by choice
145.16	1	-0.20455	6	LV Go - by choice
197.17	1	-0.12121	6	LV Go - by choice
205.17	1	0.29545	6	LV Go - by choice
224.15	1	0.10606	6	LV Go - by choice
51.389	1	-0.06	7	LV Go - by value
57.39	1	0.05	7	LV Go - by value
60.39	1	-0.03	7	LV Go - by value
68.392	1	-0.05	7	LV Go - by value
92.38	1	0.06	7	LV Go - by value
112.38	1	0.03	7	LV Go - by value
132.16	1	0.05	7	LV Go - by value
143.16	1	-0.06	7	LV Go - by value
145.16	1	0.03	7	LV Go - by value
197.17	1	-0.03	7	LV Go - by value
205.17	1	0.06	7	LV Go - by value
224.15	1	-0.05	7	LV Go - by value
51.389	1	0.0083317	8	LV Go - by GSD
57.39	1	0.0083317	8	LV Go - by GSD
60.39	1	0.0083317	8	LV Go - by GSD
68.392	1	0.025002	8	LV Go - by GSD
92.38	1	0.041672	8	LV Go - by GSD
112.38	1	0.041672	8	LV Go - by GSD
132.16	1	0.058332	8	LV Go - by GSD
143.16	1	0.0083317	8	LV Go - by GSD
145.16	1	0.0083317	8	LV Go - by GSD
197.17	1	-0.074998	8	LV Go - by GSD
205.17	1	-0.074998	8	LV Go - by GSD
224.15	1	-0.058338	8	LV Go - by GSD
5.3805	1	1	9	HV NoGo
9.3812	1	1	9	HV NoGo
27.384	1	1	9	HV NoGo
80.38	1	1	9	HV NoGo
82.38	1	1	9	HV NoGo
94.38	1	1	9	HV NoGo
126.16	1	1	9	HV NoGo
129.16	1	1	9	HV NoGo
134.16	1	1	9	HV NoGo
201.16	1	1	9	HV NoGo
212.15	1	1	9	HV NoGo
240.16	1	1	9	HV NoGo
5.3805	1	-0.19444	10	HV NoGo - by choice
9.3812	1	-0.11111	10	HV NoGo - by choice
27.384	1	0.13889	10	HV NoGo - by choice
80.38	1	-0.027778	10	HV NoGo - by choice
82.38	1	0.055556	10	HV NoGo - by choice
