onset	duration	parametric_modulation	regressor	description
2.0151	0.95604	1	1	HV Go
22.015	0.95604	1	1	HV Go
31.016	0.95604	1	1	HV Go
52.016	0.95604	1	1	HV Go
87.016	0.95604	1	1	HV Go
90.016	0.95604	1	1	HV Go
138.02	0.95604	1	1	HV Go
163.02	0.95604	1	1	HV Go
2.0151	0.95604	0.30966	2	HV Go - by choice
22.015	0.95604	-0.19034	2	HV Go - by choice
31.016	0.95604	-0.023674	2	HV Go - by choice
52.016	0.95604	0.22633	2	HV Go - by choice
87.016	0.95604	-0.023674	2	HV Go - by choice
90.016	0.95604	-0.19034	2	HV Go - by choice
138.02	0.95604	-0.33428	2	HV Go - by choice
163.02	0.95604	0.22633	2	HV Go - by choice
2.0151	0.95604	0.09	3	HV Go - by value diff
22.015	0.95604	0.15	3	HV Go - by value diff
31.016	0.95604	0.07	3	HV Go - by value diff
52.016	0.95604	-0.13	3	HV Go - by value diff
87.016	0.95604	-0.03	3	HV Go - by value diff
90.016	0.95604	0.15	3	HV Go - by value diff
138.02	0.95604	-0.1	3	HV Go - by value diff
163.02	0.95604	-0.01	3	HV Go - by value diff
26.016	0.95604	1	4	HV NoGo
43.016	0.95604	1	4	HV NoGo
110.02	0.95604	1	4	HV NoGo
122.02	0.95604	1	4	HV NoGo
129.02	0.95604	1	4	HV NoGo
142.02	0.95604	1	4	HV NoGo
147.02	0.95604	1	4	HV NoGo
172.02	0.95604	1	4	HV NoGo
182.02	0.95604	1	4	HV NoGo
26.016	0.95604	-0.33838	5	HV NoGo - by choice
43.016	0.95604	-0.18687	5	HV NoGo - by choice
110.02	0.95604	0.14646	5	HV NoGo - by choice
122.02	0.95604	0.063131	5	HV NoGo - by choice
129.02	0.95604	-0.020202	5	HV NoGo - by choice
142.02	0.95604	0.063131	5	HV NoGo - by choice
147.02	0.95604	0.063131	5	HV NoGo - by choice
172.02	0.95604	0.063131	5	HV NoGo - by choice
182.02	0.95604	0.14646	5	HV NoGo - by choice
26.016	0.95604	-0.13	6	HV NoGo - by value diff
43.016	0.95604	0.01	6	HV NoGo - by value diff
110.02	0.95604	0.09	6	HV NoGo - by value diff
122.02	0.95604	-0.01	6	HV NoGo - by value diff
129.02	0.95604	0.08	6	HV NoGo - by value diff
142.02	0.95604	0.09	6	HV NoGo - by value diff
147.02	0.95604	0.15	6	HV NoGo - by value diff
172.02	0.95604	0.07	6	HV NoGo - by value diff
182.02	0.95604	-0.05	6	HV NoGo - by value diff
2.0151	0.95604	0.13975	7	HV - by RT
22.015	0.95604	-0.058545	7	HV - by RT
26.016	0.95604	0.069325	7	HV - by RT
31.016	0.95604	0.013315	7	HV - by RT
43.016	0.95604	-0.12086	7	HV - by RT
52.016	0.95604	-0.14049	7	HV - by RT
87.016	0.95604	-0.25743	7	HV - by RT
90.016	0.95604	-0.0055347	7	HV - by RT
110.02	0.95604	0.27115	7	HV - by RT
122.02	0.95604	0.23895	7	HV - by RT
129.02	0.95604	0.12992	7	HV - by RT
138.02	0.95604	-0.2182	7	HV - by RT
142.02	0.95604	0.11168	7	HV - by RT
147.02	0.95604	-0.19135	7	HV - by RT
163.02	0.95604	0.090865	7	HV - by RT
172.02	0.95604	-0.14268	7	HV - by RT
182.02	0.95604	0.070185	7	HV - by RT
34.016	0.95604	1	8	LV Go
39.016	0.95604	1	8	LV Go
57.017	0.95604	1	8	LV Go
61.018	0.95604	1	8	LV Go
72.02	0.95604	1	8	LV Go
78.021	0.95604	1	8	LV Go
83.016	0.95604	1	8	LV Go
93.016	0.95604	1	8	LV Go
97.017	0.95604	1	8	LV Go
114.02	0.95604	1	8	LV Go
117.02	0.95604	1	8	LV Go
125.02	0.95604	1	8	LV Go
34.016	0.95604	0.097222	9	LV Go - by choice
39.016	0.95604	0.13056	9	LV Go - by choice
57.017	0.95604	0.13056	9	LV Go - by choice
61.018	0.95604	0.13056	9	LV Go - by choice
72.02	0.95604	-0.036111	9	LV Go - by choice
78.021	0.95604	-0.036111	9	LV Go - by choice
83.016	0.95604	0.097222	9	LV Go - by choice
93.016	0.95604	-0.036111	9	LV Go - by choice
97.017	0.95604	-0.036111	9	LV Go - by choice
114.02	0.95604	-0.36944	9	LV Go - by choice
117.02	0.95604	-0.036111	9	LV Go - by choice
125.02	0.95604	-0.036111	9	LV Go - by choice
34.016	0.95604	0.01	10	LV Go - by value diff
39.016	0.95604	-0.05	10	LV Go - by value diff
57.017	0.95604	-0.09	10	LV Go - by value diff
61.018	0.95604	-0.15	10	LV Go - by value diff
72.02	0.95604	-0.01	10	LV Go - by value diff
78.021	0.95604	0.06	10	LV Go - by value diff
83.016	0.95604	-0.05	10	LV Go - by value diff
93.016	0.95604	0.1	10	LV Go - by value diff
97.017	0.95604	0.03	10	LV Go - by value diff
114.02	0.95604	0.08	10	LV Go - by value diff
117.02	0.95604	0.16	10	LV Go - by value diff
125.02	0.95604	0.09	10	LV Go - by value diff
68.019	0.95604	1	11	LV NoGo
151.02	0.95604	1	11	LV NoGo
169.02	0.95604	1	11	LV NoGo
179.02	0.95604	1	11	LV NoGo
185.02	0.95604	1	11	LV NoGo
68.019	0.95604	0.32121	12	LV NoGo - by choice
151.02	0.95604	-0.14091	12	LV NoGo - by choice
169.02	0.95604	0.32121	12	LV NoGo - by choice
179.02	0.95604	-0.32273	12	LV NoGo - by choice
185.02	0.95604	-0.17879	12	LV NoGo - by choice
68.019	0.95604	-0.01	13	LV NoGo - by value diff
151.02	0.95604	-0.02	13	LV NoGo - by value diff
169.02	0.95604	0.04	13	LV NoGo - by value diff
179.02	0.95604	-0.03	13	LV NoGo - by value diff
185.02	0.95604	-0.06	13	LV NoGo - by value diff
34.016	0.95604	-0.14609	14	LV - by RT
39.016	0.95604	0.0068059	14	LV - by RT
57.017	0.95604	0.13031	14	LV - by RT
61.018	0.95604	-0.014354	14	LV - by RT
68.019	0.95604	-0.1186	14	LV - by RT
72.02	0.95604	-0.063304	14	LV - by RT
78.021	0.95604	-0.23532	14	LV - by RT
83.016	0.95604	-0.18287	14	LV - by RT
93.016	0.95604	-0.050984	14	LV - by RT
97.017	0.95604	-0.16202	14	LV - by RT
114.02	0.95604	0.37273	14	LV - by RT
117.02	0.95604	0.24178	14	LV - by RT
125.02	0.95604	0.0036459	14	LV - by RT
151.02	0.95604	0.10029	14	LV - by RT
169.02	0.95604	0.13241	14	LV - by RT
179.02	0.95604	-0.060144	14	LV - by RT
185.02	0.95604	0.045756	14	LV - by RT
135.02	0.95604	1	15	Sanity
188.02	0.95604	1	15	Sanity
