onset	duration	parametric_modulation	regressor	description
21.013	0.95604	1	1	HV Go
34.013	0.95604	1	1	HV Go
46.013	0.95604	1	1	HV Go
49.013	0.95604	1	1	HV Go
59.013	0.95604	1	1	HV Go
77.013	0.95604	1	1	HV Go
88.015	0.95604	1	1	HV Go
96.016	0.95604	1	1	HV Go
99.017	0.95604	1	1	HV Go
143.01	0.95604	1	1	HV Go
147.01	0.95604	1	1	HV Go
157.01	0.95604	1	1	HV Go
163.01	0.95604	1	1	HV Go
169.01	0.95604	1	1	HV Go
175.01	0.95604	1	1	HV Go
179.01	0.95604	1	1	HV Go
188.02	0.95604	1	1	HV Go
21.013	0.95604	0.11275	2	HV Go - by choice
34.013	0.95604	0.029412	2	HV Go - by choice
46.013	0.95604	-0.053922	2	HV Go - by choice
49.013	0.95604	-0.053922	2	HV Go - by choice
59.013	0.95604	-0.053922	2	HV Go - by choice
77.013	0.95604	-0.22059	2	HV Go - by choice
88.015	0.95604	0.029412	2	HV Go - by choice
96.016	0.95604	0.11275	2	HV Go - by choice
99.017	0.95604	0.029412	2	HV Go - by choice
143.01	0.95604	-0.22059	2	HV Go - by choice
147.01	0.95604	0.11275	2	HV Go - by choice
157.01	0.95604	-0.053922	2	HV Go - by choice
163.01	0.95604	-0.22059	2	HV Go - by choice
169.01	0.95604	0.11275	2	HV Go - by choice
175.01	0.95604	0.11275	2	HV Go - by choice
179.01	0.95604	0.11275	2	HV Go - by choice
188.02	0.95604	0.11275	2	HV Go - by choice
21.013	0.95604	0.03	3	HV Go - by value diff
34.013	0.95604	-0.06	3	HV Go - by value diff
46.013	0.95604	0	3	HV Go - by value diff
49.013	0.95604	-0.03	3	HV Go - by value diff
59.013	0.95604	-0.07	3	HV Go - by value diff
77.013	0.95604	-0.01	3	HV Go - by value diff
88.015	0.95604	-0.05	3	HV Go - by value diff
96.016	0.95604	-0.04	3	HV Go - by value diff
99.017	0.95604	0.1	3	HV Go - by value diff
143.01	0.95604	-0.02	3	HV Go - by value diff
147.01	0.95604	0	3	HV Go - by value diff
157.01	0.95604	0.01	3	HV Go - by value diff
163.01	0.95604	-0.08	3	HV Go - by value diff
169.01	0.95604	-0.01	3	HV Go - by value diff
175.01	0.95604	0.02	3	HV Go - by value diff
179.01	0.95604	0.05	3	HV Go - by value diff
188.02	0.95604	0.03	3	HV Go - by value diff
37.013	0.95604	1	4	HV NoGo
37.013	0.95604	0	5	HV NoGo - by choice
37.013	0.95604	0.03	6	HV NoGo - by value diff
21.013	0.95604	0.1033	7	HV - by RT
34.013	0.95604	0.1701	7	HV - by RT
37.013	0.95604	-0.058898	7	HV - by RT
46.013	0.95604	0.18785	7	HV - by RT
49.013	0.95604	-0.19504	7	HV - by RT
59.013	0.95604	-0.086288	7	HV - by RT
77.013	0.95604	-0.010428	7	HV - by RT
88.015	0.95604	0.010182	7	HV - by RT
96.016	0.95604	-0.032998	7	HV - by RT
99.017	0.95604	0.065282	7	HV - by RT
143.01	0.95604	0.010642	7	HV - by RT
147.01	0.95604	0.2566	7	HV - by RT
157.01	0.95604	-0.062508	7	HV - by RT
163.01	0.95604	0.10338	7	HV - by RT
169.01	0.95604	-0.15371	7	HV - by RT
175.01	0.95604	-0.29784	7	HV - by RT
179.01	0.95604	-0.045818	7	HV - by RT
188.02	0.95604	0.036182	7	HV - by RT
13.018	0.95604	1	8	LV Go
31.013	0.95604	1	8	LV Go
64.013	0.95604	1	8	LV Go
91.015	0.95604	1	8	LV Go
113.02	0.95604	1	8	LV Go
123.01	0.95604	1	8	LV Go
126.02	0.95604	1	8	LV Go
13.018	0.95604	-0.19048	9	LV Go - by choice
31.013	0.95604	0.14286	9	LV Go - by choice
64.013	0.95604	-0.19048	9	LV Go - by choice
91.015	0.95604	0.14286	9	LV Go - by choice
113.02	0.95604	0.14286	9	LV Go - by choice
123.01	0.95604	-0.02381	9	LV Go - by choice
126.02	0.95604	-0.02381	9	LV Go - by choice
13.018	0.95604	0.18	10	LV Go - by value diff
31.013	0.95604	0.11	10	LV Go - by value diff
64.013	0.95604	0.11	10	LV Go - by value diff
91.015	0.95604	-0.02	10	LV Go - by value diff
113.02	0.95604	0.07	10	LV Go - by value diff
123.01	0.95604	0.01	10	LV Go - by value diff
126.02	0.95604	0.1	10	LV Go - by value diff
2.0163	0.95604	1	11	LV NoGo
6.0171	0.95604	1	11	LV NoGo
16.019	0.95604	1	11	LV NoGo
69.013	0.95604	1	11	LV NoGo
84.014	0.95604	1	11	LV NoGo
107.02	0.95604	1	11	LV NoGo
118.01	0.95604	1	11	LV NoGo
140.01	0.95604	1	11	LV NoGo
154.02	0.95604	1	11	LV NoGo
172.02	0.95604	1	11	LV NoGo
182.02	0.95604	1	11	LV NoGo
2.0163	0.95604	0.13636	12	LV NoGo - by choice
6.0171	0.95604	-0.11364	12	LV NoGo - by choice
16.019	0.95604	-0.11364	12	LV NoGo - by choice
69.013	0.95604	0.13636	12	LV NoGo - by choice
84.014	0.95604	0.2197	12	LV NoGo - by choice
107.02	0.95604	0.05303	12	LV NoGo - by choice
118.01	0.95604	-0.2803	12	LV NoGo - by choice
140.01	0.95604	0.13636	12	LV NoGo - by choice
154.02	0.95604	0.05303	12	LV NoGo - by choice
172.02	0.95604	-0.2803	12	LV NoGo - by choice
182.02	0.95604	0.05303	12	LV NoGo - by choice
2.0163	0.95604	-0.02	13	LV NoGo - by value diff
6.0171	0.95604	0	13	LV NoGo - by value diff
16.019	0.95604	0.15	13	LV NoGo - by value diff
69.013	0.95604	-0.14	13	LV NoGo - by value diff
84.014	0.95604	-0.01	13	LV NoGo - by value diff
107.02	0.95604	0.01	13	LV NoGo - by value diff
118.01	0.95604	0.13	13	LV NoGo - by value diff
140.01	0.95604	-0.17	13	LV NoGo - by value diff
154.02	0.95604	0.01	13	LV NoGo - by value diff
172.02	0.95604	0.14	13	LV NoGo - by value diff
182.02	0.95604	-0.14	13	LV NoGo - by value diff
2.0163	0.95604	-0.097129	14	LV - by RT
6.0171	0.95604	-0.042959	14	LV - by RT
13.018	0.95604	-0.086069	14	LV - by RT
16.019	0.95604	0.14941	14	LV - by RT
31.013	0.95604	0.21938	14	LV - by RT
64.013	0.95604	0.067961	14	LV - by RT
69.013	0.95604	-0.13715	14	LV - by RT
84.014	0.95604	0.28207	14	LV - by RT
91.015	0.95604	0.026881	14	LV - by RT
107.02	0.95604	0.15907	14	LV - by RT
113.02	0.95604	-0.16401	14	LV - by RT
118.01	0.95604	-0.18764	14	LV - by RT
123.01	0.95604	0.028101	14	LV - by RT
126.02	0.95604	-0.12853	14	LV - by RT
140.01	0.95604	-0.017999	14	LV - by RT
154.02	0.95604	0.27822	14	LV - by RT
172.02	0.95604	-0.28847	14	LV - by RT
182.02	0.95604	-0.061149	14	LV - by RT
151.01	0.95604	1	15	Sanity
185.01	0.95604	1	15	Sanity
0	0	0	16	Missed trials
