onset	duration	parametric_modulation	regressor	description
31.033	0.95604	1	1	HV Go
72.034	0.95604	1	1	HV Go
110.03	0.95604	1	1	HV Go
117.03	0.95604	1	1	HV Go
122.03	0.95604	1	1	HV Go
147.03	0.95604	1	1	HV Go
151.03	0.95604	1	1	HV Go
182.04	0.95604	1	1	HV Go
185.04	0.95604	1	1	HV Go
31.033	0.95604	0.037037	2	HV Go - by choice
72.034	0.95604	0.037037	2	HV Go - by choice
110.03	0.95604	0.12037	2	HV Go - by choice
117.03	0.95604	0.12037	2	HV Go - by choice
122.03	0.95604	-0.21296	2	HV Go - by choice
147.03	0.95604	0.12037	2	HV Go - by choice
151.03	0.95604	0.037037	2	HV Go - by choice
182.04	0.95604	0.12037	2	HV Go - by choice
185.04	0.95604	-0.37963	2	HV Go - by choice
31.033	0.95604	0.02	3	HV Go - by value diff
72.034	0.95604	-0.05	3	HV Go - by value diff
110.03	0.95604	-0.02	3	HV Go - by value diff
117.03	0.95604	0.05	3	HV Go - by value diff
122.03	0.95604	0.1	3	HV Go - by value diff
147.03	0.95604	0.01	3	HV Go - by value diff
151.03	0.95604	0.07	3	HV Go - by value diff
182.04	0.95604	0.06	3	HV Go - by value diff
185.04	0.95604	-0.02	3	HV Go - by value diff
39.033	0.95604	1	4	HV NoGo
52.033	0.95604	1	4	HV NoGo
61.034	0.95604	1	4	HV NoGo
68.034	0.95604	1	4	HV NoGo
125.03	0.95604	1	4	HV NoGo
135.03	0.95604	1	4	HV NoGo
138.03	0.95604	1	4	HV NoGo
176.04	0.95604	1	4	HV NoGo
188.04	0.95604	1	4	HV NoGo
39.033	0.95604	0.37037	5	HV NoGo - by choice
52.033	0.95604	0.12037	5	HV NoGo - by choice
61.034	0.95604	-0.12963	5	HV NoGo - by choice
68.034	0.95604	-0.046296	5	HV NoGo - by choice
125.03	0.95604	-0.2963	5	HV NoGo - by choice
135.03	0.95604	0.37037	5	HV NoGo - by choice
138.03	0.95604	-0.12963	5	HV NoGo - by choice
176.04	0.95604	-0.12963	5	HV NoGo - by choice
188.04	0.95604	-0.12963	5	HV NoGo - by choice
39.033	0.95604	-0.02	6	HV NoGo - by value diff
52.033	0.95604	-0.03	6	HV NoGo - by value diff
61.034	0.95604	-0.06	6	HV NoGo - by value diff
68.034	0.95604	-0.13	6	HV NoGo - by value diff
125.03	0.95604	0	6	HV NoGo - by value diff
135.03	0.95604	0.12	6	HV NoGo - by value diff
138.03	0.95604	0.06	6	HV NoGo - by value diff
176.04	0.95604	0.04	6	HV NoGo - by value diff
188.04	0.95604	-0.01	6	HV NoGo - by value diff
31.033	0.95604	-0.14627	7	HV - by RT
39.033	0.95604	-0.029357	7	HV - by RT
52.033	0.95604	0.097523	7	HV - by RT
61.034	0.95604	0.20758	7	HV - by RT
68.034	0.95604	0.015223	7	HV - by RT
72.034	0.95604	0.11811	7	HV - by RT
110.03	0.95604	-0.069327	7	HV - by RT
117.03	0.95604	0.059573	7	HV - by RT
122.03	0.95604	0.050463	7	HV - by RT
125.03	0.95604	-0.095567	7	HV - by RT
135.03	0.95604	-0.19675	7	HV - by RT
138.03	0.95604	-0.15029	7	HV - by RT
147.03	0.95604	-0.13282	7	HV - by RT
151.03	0.95604	-0.13185	7	HV - by RT
176.04	0.95604	-0.16523	7	HV - by RT
182.04	0.95604	0.074663	7	HV - by RT
185.04	0.95604	0.011693	7	HV - by RT
188.04	0.95604	0.4826	7	HV - by RT
2.0327	0.95604	1	8	LV Go
87.034	0.95604	1	8	LV Go
97.034	0.95604	1	8	LV Go
114.03	0.95604	1	8	LV Go
129.03	0.95604	1	8	LV Go
142.03	0.95604	1	8	LV Go
179.04	0.95604	1	8	LV Go
2.0327	0.95604	-0.30087	9	LV Go - by choice
87.034	0.95604	0.28247	9	LV Go - by choice
97.034	0.95604	0.28247	9	LV Go - by choice
114.03	0.95604	-0.27814	9	LV Go - by choice
129.03	0.95604	0.28247	9	LV Go - by choice
142.03	0.95604	0.032468	9	LV Go - by choice
179.04	0.95604	-0.30087	9	LV Go - by choice
2.0327	0.95604	0	10	LV Go - by value diff
87.034	0.95604	0.08	10	LV Go - by value diff
97.034	0.95604	0.09	10	LV Go - by value diff
114.03	0.95604	0.03	10	LV Go - by value diff
129.03	0.95604	0.13	10	LV Go - by value diff
142.03	0.95604	0.08	10	LV Go - by value diff
179.04	0.95604	-0.02	10	LV Go - by value diff
9.0328	0.95604	1	11	LV NoGo
26.033	0.95604	1	11	LV NoGo
34.033	0.95604	1	11	LV NoGo
43.033	0.95604	1	11	LV NoGo
57.034	0.95604	1	11	LV NoGo
78.034	0.95604	1	11	LV NoGo
90.034	0.95604	1	11	LV NoGo
93.023	0.95604	1	11	LV NoGo
163.03	0.95604	1	11	LV NoGo
169.03	0.95604	1	11	LV NoGo
172.03	0.95604	1	11	LV NoGo
9.0328	0.95604	-0.33127	12	LV NoGo - by choice
26.033	0.95604	0.25207	12	LV NoGo - by choice
34.033	0.95604	0.085399	12	LV NoGo - by choice
43.033	0.95604	-0.30096	12	LV NoGo - by choice
57.034	0.95604	0.085399	12	LV NoGo - by choice
78.034	0.95604	0.25207	12	LV NoGo - by choice
90.034	0.95604	0.25207	12	LV NoGo - by choice
93.023	0.95604	0.25207	12	LV NoGo - by choice
163.03	0.95604	-0.1646	12	LV NoGo - by choice
169.03	0.95604	-0.081267	12	LV NoGo - by choice
172.03	0.95604	-0.30096	12	LV NoGo - by choice
9.0328	0.95604	0.01	13	LV NoGo - by value diff
26.033	0.95604	0.05	13	LV NoGo - by value diff
34.033	0.95604	0.02	13	LV NoGo - by value diff
43.033	0.95604	0.03	13	LV NoGo - by value diff
57.034	0.95604	0.12	13	LV NoGo - by value diff
78.034	0.95604	0.01	13	LV NoGo - by value diff
90.034	0.95604	-0.04	13	LV NoGo - by value diff
93.023	0.95604	0.05	13	LV NoGo - by value diff
163.03	0.95604	0.01	13	LV NoGo - by value diff
169.03	0.95604	-0.03	13	LV NoGo - by value diff
172.03	0.95604	0.02	13	LV NoGo - by value diff
2.0327	0.95604	0.35575	14	LV - by RT
9.0328	0.95604	0.097623	14	LV - by RT
26.033	0.95604	-0.12467	14	LV - by RT
34.033	0.95604	-0.2037	14	LV - by RT
43.033	0.95604	0.020263	14	LV - by RT
57.034	0.95604	-0.1042	14	LV - by RT
78.034	0.95604	-0.091297	14	LV - by RT
87.034	0.95604	-0.061407	14	LV - by RT
90.034	0.95604	0.29843	14	LV - by RT
93.023	0.95604	-0.40471	14	LV - by RT
97.034	0.95604	-0.2576	14	LV - by RT
114.03	0.95604	0.30614	14	LV - by RT
129.03	0.95604	-0.17404	14	LV - by RT
142.03	0.95604	0.12976	14	LV - by RT
163.03	0.95604	0.080473	14	LV - by RT
169.03	0.95604	-0.095577	14	LV - by RT
172.03	0.95604	0.073433	14	LV - by RT
179.04	0.95604	0.15529	14	LV - by RT
22.033	0.95604	1	15	Sanity
83.034	0.95604	1	15	Sanity
0	0	0	16	Missed trials
