onset	duration	parametric_modulation	regressor	description
2.0189	0.95604	1	1	HV Go
14.019	0.95604	1	1	HV Go
20.019	0.95604	1	1	HV Go
42.019	0.95604	1	1	HV Go
45.02	0.95604	1	1	HV Go
72.025	0.95604	1	1	HV Go
75.025	0.95604	1	1	HV Go
109.02	0.95604	1	1	HV Go
124.02	0.95604	1	1	HV Go
137.02	0.95604	1	1	HV Go
153.02	0.95604	1	1	HV Go
163.02	0.95604	1	1	HV Go
2.0189	0.95604	-0.17045	2	HV Go - by choice
14.019	0.95604	0.079545	2	HV Go - by choice
20.019	0.95604	0.079545	2	HV Go - by choice
42.019	0.95604	0.079545	2	HV Go - by choice
45.02	0.95604	-0.17045	2	HV Go - by choice
72.025	0.95604	0.079545	2	HV Go - by choice
75.025	0.95604	0.079545	2	HV Go - by choice
109.02	0.95604	-0.17045	2	HV Go - by choice
124.02	0.95604	0.079545	2	HV Go - by choice
137.02	0.95604	0.079545	2	HV Go - by choice
153.02	0.95604	0.079545	2	HV Go - by choice
163.02	0.95604	-0.125	2	HV Go - by choice
2.0189	0.95604	0	3	HV Go - by value diff
14.019	0.95604	0.07	3	HV Go - by value diff
20.019	0.95604	0.02	3	HV Go - by value diff
42.019	0.95604	0.06	3	HV Go - by value diff
45.02	0.95604	0.02	3	HV Go - by value diff
72.025	0.95604	-0.11	3	HV Go - by value diff
75.025	0.95604	0.04	3	HV Go - by value diff
109.02	0.95604	-0.07	3	HV Go - by value diff
124.02	0.95604	-0.02	3	HV Go - by value diff
137.02	0.95604	0.04	3	HV Go - by value diff
153.02	0.95604	0.09	3	HV Go - by value diff
163.02	0.95604	0	3	HV Go - by value diff
66.024	0.95604	1	4	HV NoGo
96.02	0.95604	1	4	HV NoGo
127.02	0.95604	1	4	HV NoGo
131.02	0.95604	1	4	HV NoGo
177.02	0.95604	1	4	HV NoGo
185.02	0.95604	1	4	HV NoGo
66.024	0.95604	0.041667	5	HV NoGo - by choice
96.02	0.95604	0.125	5	HV NoGo - by choice
127.02	0.95604	0.041667	5	HV NoGo - by choice
131.02	0.95604	-0.125	5	HV NoGo - by choice
177.02	0.95604	-0.125	5	HV NoGo - by choice
185.02	0.95604	0.041667	5	HV NoGo - by choice
66.024	0.95604	0.03	6	HV NoGo - by value diff
96.02	0.95604	0.13	6	HV NoGo - by value diff
127.02	0.95604	0.03	6	HV NoGo - by value diff
131.02	0.95604	-0.06	6	HV NoGo - by value diff
177.02	0.95604	0	6	HV NoGo - by value diff
185.02	0.95604	-0.03	6	HV NoGo - by value diff
2.0189	0.95604	-0.052392	7	HV - by RT
14.019	0.95604	0.17742	7	HV - by RT
20.019	0.95604	0.23435	7	HV - by RT
42.019	0.95604	0.20611	7	HV - by RT
45.02	0.95604	0.59167	7	HV - by RT
66.024	0.95604	-0.048992	7	HV - by RT
72.025	0.95604	-0.26207	7	HV - by RT
75.025	0.95604	-0.044552	7	HV - by RT
96.02	0.95604	0.0073183	7	HV - by RT
109.02	0.95604	-0.21288	7	HV - by RT
124.02	0.95604	-0.24307	7	HV - by RT
127.02	0.95604	0.00080833	7	HV - by RT
131.02	0.95604	-0.024132	7	HV - by RT
137.02	0.95604	-0.00032167	7	HV - by RT
153.02	0.95604	-0.11321	7	HV - by RT
163.02	0.95604	0.15677	7	HV - by RT
177.02	0.95604	-0.24981	7	HV - by RT
185.02	0.95604	-0.123	7	HV - by RT
6.0189	0.95604	1	8	LV Go
9.0189	0.95604	1	8	LV Go
56.023	0.95604	1	8	LV Go
84.02	0.95604	1	8	LV Go
91.02	0.95604	1	8	LV Go
157.02	0.95604	1	8	LV Go
160.02	0.95604	1	8	LV Go
6.0189	0.95604	0.18398	9	LV Go - by choice
9.0189	0.95604	-0.1342	9	LV Go - by choice
56.023	0.95604	-0.088745	9	LV Go - by choice
84.02	0.95604	0.032468	9	LV Go - by choice
91.02	0.95604	0.18398	9	LV Go - by choice
157.02	0.95604	-0.088745	9	LV Go - by choice
160.02	0.95604	-0.088745	9	LV Go - by choice
6.0189	0.95604	0.01	10	LV Go - by value diff
9.0189	0.95604	0	10	LV Go - by value diff
56.023	0.95604	0.02	10	LV Go - by value diff
84.02	0.95604	0.03	10	LV Go - by value diff
91.02	0.95604	0	10	LV Go - by value diff
157.02	0.95604	-0.04	10	LV Go - by value diff
160.02	0.95604	-0.06	10	LV Go - by value diff
17.019	0.95604	1	11	LV NoGo
34.019	0.95604	1	11	LV NoGo
38.019	0.95604	1	11	LV NoGo
53.021	0.95604	1	11	LV NoGo
79.02	0.95604	1	11	LV NoGo
99.02	0.95604	1	11	LV NoGo
140.02	0.95604	1	11	LV NoGo
149.02	0.95604	1	11	LV NoGo
173.03	0.95604	1	11	LV NoGo
188.02	0.95604	1	11	LV NoGo
17.019	0.95604	0.10894	12	LV NoGo - by choice
34.019	0.95604	-0.19409	12	LV NoGo - by choice
38.019	0.95604	0.10894	12	LV NoGo - by choice
53.021	0.95604	0.14227	12	LV NoGo - by choice
79.02	0.95604	0.14227	12	LV NoGo - by choice
99.02	0.95604	0.14227	12	LV NoGo - by choice
140.02	0.95604	-0.19409	12	LV NoGo - by choice
149.02	0.95604	-0.14106	12	LV NoGo - by choice
173.03	0.95604	-0.22439	12	LV NoGo - by choice
188.02	0.95604	0.10894	12	LV NoGo - by choice
17.019	0.95604	-0.06	13	LV NoGo - by value diff
34.019	0.95604	-0.03	13	LV NoGo - by value diff
38.019	0.95604	0.02	13	LV NoGo - by value diff
53.021	0.95604	0.03	13	LV NoGo - by value diff
79.02	0.95604	-0.05	13	LV NoGo - by value diff
99.02	0.95604	0.01	13	LV NoGo - by value diff
140.02	0.95604	-0.12	13	LV NoGo - by value diff
149.02	0.95604	0.08	13	LV NoGo - by value diff
173.03	0.95604	-0.03	13	LV NoGo - by value diff
188.02	0.95604	0.08	13	LV NoGo - by value diff
6.0189	0.95604	0.23279	14	LV - by RT
9.0189	0.95604	0.057692	14	LV - by RT
17.019	0.95604	0.13554	14	LV - by RT
34.019	0.95604	0.13432	14	LV - by RT
38.019	0.95604	-0.21273	14	LV - by RT
53.021	0.95604	-0.12149	14	LV - by RT
56.023	0.95604	-0.38417	14	LV - by RT
79.02	0.95604	-0.21423	14	LV - by RT
84.02	0.95604	-0.010338	14	LV - by RT
91.02	0.95604	-0.31852	14	LV - by RT
99.02	0.95604	-0.094658	14	LV - by RT
140.02	0.95604	0.29179	14	LV - by RT
149.02	0.95604	-0.035608	14	LV - by RT
157.02	0.95604	-0.15705	14	LV - by RT
